	EntryID	Headword	title source
329	d2e80151Meyers-1905	Allard	Le christianisme et l'empire romain de Néron à Théodose
330	d2e80226Meyers-1905	Allatius	De Ecclesiae occidentalis atque orientalis perpetua consensione libri III
331	d2e80837Meyers-1905	Allen [2]	Reason the only oracle of man
332	d2e80837Meyers-1905	Allen [2]	Breve og Aktstykker til Oplysning af Christiern II:s og Frederik I:s Historie
333	d2e80837Meyers-1905	Allen [2]	Det danske Sprogs Historie i Hertugdömmet Slesvig eller Sönderjylland
334	d2e81651Meyers-1905	Alliance française	A. s. pour la propagation de la langue française dans les colonies et à l'étranger
335	d2e81696Meyers-1905	Alliánz	Sociétés de guerre, Alliances pour faire la guerreen commun
336	d2e81802Meyers-1905	Allibone	Critical dictionary of English literature and British and American authors
337	d2e82934Meyers-1905	Allons!	A. enfants! De la patrie le jour de gloire est arrivé etc
338	d2e83381Meyers-1905	Allston	Life and letters ot Washington A
339	d2e83865Meyers-1905	Almănach	Les almanachs français édités à Paris
340	d2e84249Meyers-1905	Almēida-Garrett	Dona Branca ou a conquista do Algarve
341	d2e84797Meyers-1905	Almquist	Araminta May«, »Skällnora Quarnen«, »Kapellet«, »Det gar an
342	d2e86034Meyers-1905	Alpen [2]	Carte de la France dressée par le service vicinal
343	d2e88640Meyers-1905	Alpīni	De praesagienda vita et morte aegrotantium
344	d2e92008Meyers-1905	Altersversicherung	Caisses de retraite pour la vieillesse
345	d2e92067Meyers-1905	Altertum	Dictionnaire des antiquités grecques et latines
346	d2e93569Meyers-1905	Alton [2]	De monstris, quibus extremitates superfluae suspensae sunt
347	d2e94396Meyers-1905	Altum silentium	Quid me alta silentia cogis rumpere
348	d2e94766Meyers-1905	Aluminĭum	Bulletin de la Soc. de l'industrie minérale
349	d2e95893Meyers-1905	Alvin	Les commencement de la gravure aux Pays-Bas
350	d2e96444Meyers-1905	Amadísromane	Amadis de Gaule, poëme faisant suite aux chevaliers de la Tableronde
351	d2e96444Meyers-1905	Amadísromane	Amadis de Gaul, a poem in three books
352	d2e96444Meyers-1905	Amadísromane	De l'Amadis de Gaule et de son influence für les mœurs et la littérature, etc
353	d2e96555Meyers-1905	Amador de los Rīos	Historia critica de la literatura española
354	d2e96555Meyers-1905	Amador de los Rīos	Historia social. politica y religiosa de los judios de España y Portugal
355	d2e96555Meyers-1905	Amador de los Rīos	De la littérature du midi de l'Europe
356	d2e96805Meyers-1905	Amálfi	Memorie storiche diplomat. dell' antica città e ducato di A
357	d2e97613Meyers-1905	Amāri	Fondazione della monarchia dei Normanni in Sicilia
358	d2e97613Meyers-1905	Amāri	Un periodo delle istorie siciliane del secolo XIII
359	d2e98049Meyers-1905	Amāti	Genealogia degli Amati e dei Guarneri
360	d2e98391Meyers-1905	Amazonenstrom	Nuevo descubrimiento del gran Rio de las Amazonas
361	d2e98391Meyers-1905	Amazonenstrom	Exploration of the valley of the Amazon
362	d2e98391Meyers-1905	Amazonenstrom	The Amazon and the Atlantic slopes of South America
363	d2e98391Meyers-1905	Amazonenstrom	Up the Amazon and Madeira rivers
364	d2e98391Meyers-1905	Amazonenstrom	Commissão de estudos da estrade de ferro do Madeira e Mamore
365	d2e98391Meyers-1905	Amazonenstrom	The Amazon provinces of Peru for European emigrants
366	d2e100304Meyers-1905	Ameisen	Recherches für les mœurs des fourmis indigènes
367	d2e100304Meyers-1905	Ameisen	The honey ants of the garden of the gods and the occident ants of the American plains
368	d2e101837Meyers-1905	Amerika	Voyage aux régions équinoxiales du Nouveau Continent, fait en
369	d2e101837Meyers-1905	Amerika	Examen critique de l'histoire de la géographie du Nouveau Continent etc
370	d2e101837Meyers-1905	Amerika	History of the negro race in America
371	d2e101837Meyers-1905	Amerika	Histoire de la découverte de l'Amérique jusqu'à la mort de Chr. Colomb
372	d2e101837Meyers-1905	Amerika	Narrative and critical history of America
373	d2e101837Meyers-1905	Amerika	Map of the Dominion of Canada
374	d2e101837Meyers-1905	Amerika	Map of the Dominion of Canada
375	d2e101837Meyers-1905	Amerika	Statistical atlas of the United States
376	d2e101837Meyers-1905	Amerika	Outline map of the United States
377	d2e101837Meyers-1905	Amerika	General map of the United States
378	d2e101837Meyers-1905	Amerika	Topographical Atlas of the United States
379	d2e101837Meyers-1905	Amerika	Contour map of the United States
380	d2e101837Meyers-1905	Amerika	Carta general de la Republica Mexicana
381	d2e102443Meyers-1905	Amerikanische Altertümer	Prehistoric races of the United States
382	d2e102443Meyers-1905	Amerikanische Altertümer	Ancient monuments of the Mississippi valley
383	d2e102443Meyers-1905	Amerikanische Altertümer	Burial mounds of the northern sections of the United
384	d2e102443Meyers-1905	Amerikanische Altertümer	Ruiner af klippboningar i Mesa Verde's canons
385	d2e102443Meyers-1905	Amerikanische Altertümer	Incidents of travel in Central America, Chiapas and Yucatan
386	d2e102443Meyers-1905	Amerikanische Altertümer	Archaeological studies among the ancient cities of Mexico
387	d2e102443Meyers-1905	Amerikanische Altertümer	Ancient art of the Province of Chiriqui
388	d2e102443Meyers-1905	Amerikanische Altertümer	The Latimer Collection of antiquities from Portorico (Smithson. Reports
389	d2e102443Meyers-1905	Amerikanische Altertümer	The Guesde Collection of antiquities in Point à Pître, Guadeloupe, West Indies
390	d2e102922Meyers-1905	Amerikanische Sprachen	Bibliografia española de lenguas indigenas de América
391	d2e107723Meyers-1905	Ampelpflanzen	C. fragilis, Fuchsia hybrida, Lonicera brachypoda reticulata, Mesembryanthemum, Pelargonium peltatum, Petunia, Tropaeolum majus, Vinca minor, Hedera
392	d2e107723Meyers-1905	Ampelpflanzen	Asparagus Sprengeri, Cyrtodeira cupreata, Cereus flagelliformis, Chlorophytum Sternbergianum, Russellia juncea, Saxifraga sarmentosa, Stenotaphrum americanum, Tradescantia guyanensis
393	d2e107792Meyers-1905	Ampère	Considérations für la théorie mathématique du jeu
394	d2e107792Meyers-1905	Ampère	Essai für la philosophie des sciences
395	d2e107792Meyers-1905	Ampère	André Marie A. et Jean Jacques A.; correspondance et souvenirs de
396	d2e107792Meyers-1905	Ampère	La vie et les travaux d'A. M. Ampère
397	d2e107792Meyers-1905	Ampère	Histoire littéraire de la France avant le XII. siècle
398	d2e107792Meyers-1905	Ampère	Histoire de la formation de la langue française
399	d2e108120Meyers-1905	Amphibĭen	Histoire naturelle des Quadrupèdes ovipares et des Serpents
400	d2e108870Meyers-1905	Amphióxus lanceolātus	A. and the ancestry of the vertebrates
401	d2e110069Meyers-1905	Amsterdam [2]	Maatschappij tot mit van 't algemeen
402	d2e111360Meyers-1905	Amurprovinz	Travels in the region of the Amoor
403	d2e112080Meyers-1905	Amyot	Mémoires concernant l'histoire, les sciences et les arts des Chinois
404	d2e112874Meyers-1905	Anadyoméne	Compte rendu de la commission archéologique pour
405	d2e114357Meyers-1905	Anam	Histoire des relations de la Chine avec Annam
406	d2e114357Meyers-1905	Anam	L'empire d'Annam et le peuple annamite
407	d2e114357Meyers-1905	Anam	Les chants et les traditions populaires des Annamites
408	d2e114357Meyers-1905	Anam	Cours de législation et d'administration annamites
409	d2e115554Meyers-1905	Anarchismus	An enquiry concerning political justice and its influence on general virtue and happiness
410	d2e115554Meyers-1905	Anarchismus	Idée générale de la Révolution an XIX. siècle
411	d2e115554Meyers-1905	Anarchismus	Loi portant répression de la provocation à commettre des crimes ou des délits
412	d2e115554Meyers-1905	Anarchismus	La Protesta umana; El Rebelde; El Obrero; El Sol; El Obrero punadero; El Obrero albanil; etc.
413	d2e115554Meyers-1905	Anarchismus	Les Temps nouveaux; Le Libertaire; L'Éducation libertaire
414	d2e115554Meyers-1905	Anarchismus	La Voz del Esclavo; La Voce dello Schiavo;
415	d2e115554Meyers-1905	Anarchismus	El Derecho a la Vida; La Tribuna libertaria; El Frabayo
416	d2e115554Meyers-1905	Anarchismus	La Revue blanche, Le Mercure de France
417	d2e116513Meyers-1905	Anatomīe	Leçons für la physiologie et l'anatomie comparée de l'homme et des animaux
418	d2e116513Meyers-1905	Anatomīe	Traité d'anatomie comparé des animaux domestiques
419	d2e116781Meyers-1905	Anatomische Präparate	Metodi usati nella Stazione zoologica per la conservazione degli animali marini
420	d2e117001Meyers-1905	Anazýklisch	Roma tibi subito motibus ibit amor:
421	d2e117613Meyers-1905	Ancillon	Histoire de l'établissement des Français réfugiés dans les ètats de l'Électeur de Brandebourg
422	d2e117613Meyers-1905	Ancillon	Tableau des révolutions du systeme politique de l'Europe depuis le XV. siècle
423	d2e117774Meyers-1905	Ancōna [3]	Sacre rappresentazioni dei secoli XIV, XV e XVI
424	d2e117774Meyers-1905	Ancōna [3]	Studii di critica e di storia letteraria
425	d2e117774Meyers-1905	Ancōna [3]	Studj sulla letteratura italiana dei prinn secoli
426	d2e117774Meyers-1905	Ancōna [3]	Raccolta di studii critici dedicata ad A. d'A
427	d2e118636Meyers-1905	Andersen	Fodreise fra Holmens Kanal til Amager
428	d2e118636Meyers-1905	Andersen	To Baronesser«, »At være eller ikke være
429	d2e118636Meyers-1905	Andersen	Mere end Perler og Guld«, »Ole Lukøje
430	d2e118636Meyers-1905	Andersen	H. C. A. og det Collinske Hus
431	d2e118825Meyers-1905	Anderson [3]	Life and work of Alexander A
432	d2e118825Meyers-1905	Anderson [3]	Peninsular and Oriental Steam Navigation Company
433	d2e118825Meyers-1905	Anderson [3]	A report on the expedition to western China via Bhamo
434	d2e118825Meyers-1905	Anderson [3]	Mandalay to Momien, a narrative of the two expeditions to Western China of
435	d2e118825Meyers-1905	Anderson [3]	English intercourse with Siam in the
436	d2e118947Meyers-1905	Andersson	Lake Ngami, or Discoveries in South Africa
437	d2e118947Meyers-1905	Andersson	Notes of travel in South Africa
438	d2e119293Meyers-1905	Andlau [3]	Lettre d'un colonel d'état-maior für la capitulation de Metz
439	d2e119293Meyers-1905	Andlau [3]	De la cavalerie dans le passé et dans l'avenir
440	d2e119293Meyers-1905	Andlau [3]	Organisation et tactique de l'infanterie française depuis son origine
441	d2e119419Meyers-1905	Andorra	Historia de la republica de A
442	d2e119419Meyers-1905	Andorra	Origines historiques de la question d'Andorre
443	d2e119570Meyers-1905	Andral	Recherches für les modifications de proportion de quelques principes du sang
444	d2e119570Meyers-1905	Andral	De l'auscultation médiate, ou Traité de diagnostic des poumons et du cœur
445	d2e120083Meyers-1905	Andreasorden	S. A. P. R. (Sanctus Andreas, Patronus Russiae
446	d2e120161Meyers-1905	Andrée	S. A. A. hans lif och person
447	d2e120233Meyers-1905	Andréossy	Relation de la campagne für le Mein et la Rednitz de l'armée gallo-batave
448	d2e120233Meyers-1905	Andréossy	Constantinople et le Bosphore de Thrace pendant les années
449	d2e120233Meyers-1905	Andréossy	Opérations des pontonniers françaisen Italie pendant les campagnes de
450	d2e120431Meyers-1905	Andrieux	Les étourdis, ou le mort supposé
451	d2e120431Meyers-1905	Andrieux	Molière avec ses amis, ou le souper d'Auteuil
452	d2e120431Meyers-1905	Andrieux	Le procès du sénat de Capoue
453	d2e120431Meyers-1905	Andrieux	Souvenirs d'un ancien préfet de police
454	d2e121630Meyers-1905	Anemomēter	Treatise on meteorological apparatus and methods
455	d2e123234Meyers-1905	Angelfischerei	Historical sketches of the angling literature of
456	d2e123725Meyers-1905	Angelsachsen	History of the Saxons in England
457	d2e123850Meyers-1905	Angelsächsische Sprache und Literatur	Laws and institutes of the Anglo-Saxon kings
458	d2e123850Meyers-1905	Angelsächsische Sprache und Literatur	The homilies of the Anglo-Saxon Church
459	d2e124620Meyers-1905	Angīna	A. catarrhalis, follicularis, tonsillaris). A. Ludovici
460	d2e125123Meyers-1905	Anglikanische Kirche	United Church of England and Ireland
461	d2e125123Meyers-1905	Anglikanische Kirche	A history of the English Church
462	d2e125123Meyers-1905	Anglikanische Kirche	History of the Church of England trom the abolition of the Roman jurisdiction
463	d2e125549Meyers-1905	Angōla [2]	Six years of a traveller's life in Western Africa
464	d2e125926Meyers-1905	Angoulême [2]	Mémoire écrit par Marie-Thérèse-Charlotte de France für la captivité de ses parents
465	d2e125926Meyers-1905	Angoulême [2]	La duchesse d'A. et les deux Restaurations
466	d2e126295Meyers-1905	Angström	Om de monoklinoedriska kristallernas molekülara konstanter
467	d2e126295Meyers-1905	Angström	Sur les spectres des gas simples
468	d2e126295Meyers-1905	Angström	Mémoire für la température de la terre
469	d2e127335Meyers-1905	Anicet-Bourgeois	La petite Fadette«, »La fiole de Cagliostro
470	d2e127858Meyers-1905	Anilinschwarz	Histoire scientifique et industrielle du noir d'aniline
471	d2e128230Meyers-1905	Animismus	Du principe vital et de l'âme pensante
472	d2e129773Meyers-1905	Ankömmlinge	Erigeron canadensis, Oenothera biennis, Collomia grandiflora, Mimulus luteus
473	d2e129773Meyers-1905	Ankömmlinge	Di alcuni cambiamenti avvenuti nella flora della Toscana in questi ultimi tre secoli
474	d2e130703Meyers-1905	Anna [3]	History of two queens: Catherine and Anne Boleyn
475	d2e130703Meyers-1905	Anna [3]	Un divorce royal. Anne de Boleyn
476	d2e130703Meyers-1905	Anna [3]	History of England, comprising the reign of Queen Anne
477	d2e130703Meyers-1905	Anna [3]	History of Great Britain during the reign
478	d2e130703Meyers-1905	Anna [3]	Hist. of the reign of Queen Anne
479	d2e130703Meyers-1905	Anna [3]	Vie de la reine Anne de Bretagne
480	d2e130703Meyers-1905	Anna [3]	Histoire de France pendant la minorité de Louis XIV
481	d2e131317Meyers-1905	Annāten	Contributo agli studi sulle decime ecclesiastiche e delle crociate
482	d2e131566Meyers-1905	Annerstedt	Grundläggningen af svenska väldet i Livland
483	d2e131566Meyers-1905	Annerstedt	Bref af Olot Rudbeck den äldre rörande Upsala universitet
484	d2e131566Meyers-1905	Annerstedt	Om samhällsklasser och lefnadssätt under förra hälften af
485	d2e132135Meyers-1905	Annuität	Annuity for terms of years, Rente à terme
486	d2e132271Meyers-1905	Annunziātenorden	Fortitudo ejus Rhodum tenuit; frappez, entrez, rompez tout; foemina erit ruina tua; foedere et religione tenemur; fertque refortque
487	d2e132317Meyers-1905	Annunzĭo	Il sogno d'un mattino di primavera
488	d2e132997Meyers-1905	Anonȳm	Dictionnaire des ouvrages anonymes et pseudonymes
489	d2e132997Meyers-1905	Anonȳm	Dizionario di opere anonime e pseudonime di scrittori italiani
490	d2e132997Meyers-1905	Anonȳm	Dictionary of the anonymous and pseudonymous literature of Great Britain
491	d2e132997Meyers-1905	Anonȳm	Anonyms, a dictionary of revealed authorship
492	d2e132997Meyers-1905	Anonȳm	Anonymer og Pseudonymer i den norske literatur
493	d2e132997Meyers-1905	Anonȳm	Notas para una bibliografía de obras anónimas i pseudónimas
494	d2e132997Meyers-1905	Anonȳm	Dictionnaire des noms, surnoms et pseudonymes latins de l'histoire littéraire du moyen-âge
495	d2e133604Meyers-1905	Anquetil	Histoire de France depuis les Gaules jusqu'á la fin de la monarchie
496	d2e135393Meyers-1905	Anson	George Anson's voyage round the world in the years
497	d2e135715Meyers-1905	Ansted	The ancient world, or picturesque sketches of Creation
498	d2e135715Meyers-1905	Ansted	Geological gossip, or stray chapters on Earth and Ocean
499	d2e135715Meyers-1905	Ansted	The applications of geology to the arts and manufactures
500	d2e135715Meyers-1905	Ansted	The world we live in, or first lessons in physical geography
501	d2e135715Meyers-1905	Ansted	Water and water simply in the British Islands
502	d2e136339Meyers-1905	Antas	Les âges préhistoriques de l'Espagne et du Portugal
503	d2e137417Meyers-1905	Anthologie	Anthologia graeca, s. Poetarum graec. lusus ex rec. Brunckii
504	d2e137417Meyers-1905	Anthologie	Anthologia graeca ad fidem codicis olim Palatini etc
