	EntryID	Headword	Origin language	Lemma synonym
30049	d2e2058473Meyers-1905	Küstenfrachtfahrt	span	cabo
30049	d2e2058473Meyers-1905	Küstenfrachtfahrt	engl	Coasting trade
30049	d2e2058473Meyers-1905	Küstenfrachtfahrt	span	Comercio do cabotaje
30056	d2e2059186Meyers-1905	Küstenwache	engl	Coast guard
30057	d2e2059218Meyers-1905	Küster	lat	custos
30068	d2e2059662Meyers-1905	Kutsch	engl	cutch
30071	d2e2059761Meyers-1905	Kutsche	ungar	kocsi
30078	d2e2060301Meyers-1905	Kuvert	franz	couvert
30080	d2e2060395Meyers-1905	Küvette	franz	cuvette
30082	d2e2060432Meyers-1905	Kux	böhm	kukus
30106	d2e2061944Meyers-1905	Kylix	lat	calix
30119	d2e2062487Meyers-1905	Kynodesme	griech	kyon
30143	d2e2064246Meyers-1905	Labancz	ungar	láb
30153	d2e2064806Meyers-1905	Labēt	franz	la bête
30218	d2e2068262Meyers-1905	Lackdye	engl	Lac dye
30251	d2e2070638Meyers-1905	Ladikîe	phönik	Ramitha
30256	d2e2071160Meyers-1905	Lady [1]	angelsächs	hlafdige
30271	d2e2071725Meyers-1905	Lafeld	franz	Laeffelt
30272	d2e2071850Meyers-1905	Laffēte	franz	l affût
30292	d2e2072938Meyers-1905	Lager [1]	lat	Campus
30296	d2e2074042Meyers-1905	Lagerscheine	engl	Warrants
30319	d2e2075045Meyers-1905	Lagūnen	lat	lacuna
30331	d2e2076124Meyers-1905	Laien	griech	laos
30348	d2e2076788Meyers-1905	Lak	engl	lac
30349	d2e2076809Meyers-1905	Lakai	franz	laquais
30359	d2e2077220Meyers-1905	Lakritzen	lat	Succus liquiritiae Extractum
30365	d2e2077710Meyers-1905	Lakústrisch	lat	lacus
30403	d2e2080157Meyers-1905	Lambskin	engl	lamb skin
30438	d2e2083097Meyers-1905	Lançade	franz	lancer
30498	d2e2089216Meyers-1905	Landschreie	franz	Cri d armes
30509	d2e2089976Meyers-1905	Landtafel	lat	Tabulae terrae
30509	d2e2089976Meyers-1905	Landtafel	tschech	Desky zemské
30538	d2e2095973Meyers-1905	Langette	franz	languette
30586	d2e2098708Meyers-1905	Lanze	lat	lancěa
30599	d2e2099744Meyers-1905	Lapidär	franz	lapidaire
30694	d2e2105110Meyers-1905	Lastadīe	mittellat	lastadium
30713	d2e2107028Meyers-1905	Laterīt	lat	later
30728	d2e2108032Meyers-1905	Latitüde	lat	latitudo
30749	d2e2108920Meyers-1905	Lattun	span	latón
30749	d2e2108920Meyers-1905	Lattun	franz	laiton
30753	d2e2109010Meyers-1905	Latwerge	lat	Electuarium
30753	d2e2109010Meyers-1905	Latwerge	ital	Lattuario Lattovaro
30757	d2e2109801Meyers-1905	Laubhüttenfest	hebr	Chag ha szukkoth
30768	d2e2110702Meyers-1905	Laudemĭum	lat	laus
30817	d2e2113893Meyers-1905	Lausanne	röm	Lausonium
30829	d2e2114907Meyers-1905	Laute	arab	al oud
30829	d2e2114907Meyers-1905	Laute	span	laud
30829	d2e2114907Meyers-1905	Laute	ital	liuto
30829	d2e2114907Meyers-1905	Laute	franz	luth
30829	d2e2114907Meyers-1905	Laute	engl	lute
30885	d2e2118559Meyers-1905	Lax	lat	laxus
30886	d2e2118580Meyers-1905	Laxantĭa	lat	Laxativa
30929	d2e2120488Meyers-1905	Lebende Bilder	franz	Tableaux vivants
30938	d2e2121200Meyers-1905	Lebenshaltung	engl	Standard of life
30939	d2e2121217Meyers-1905	Lebensknoten	franz	Nœud vital
30964	d2e2124502Meyers-1905	Leckage	franz	Coulage
30964	d2e2124502Meyers-1905	Leckage	engl	Leakage
30988	d2e2126653Meyers-1905	Lederstrumpf	engl	Leather stocking
31036	d2e2128738Meyers-1905	Legendār	lat	Legendarium
31037	d2e2128755Meyers-1905	Legénde	lat	legenda
31047	d2e2129198Meyers-1905	Legger	engl	leaguer
31047	d2e2129198Meyers-1905	Legger	franz	lègre
31048	d2e2129218Meyers-1905	Leggiero	ital	leggiadro
31052	d2e2129302Meyers-1905	Legierungen	lat	ligare
31052	d2e2129302Meyers-1905	Legierungen	ital	legare
31054	d2e2129434Meyers-1905	Legion	lat	legio
31068	d2e2129978Meyers-1905	Legitimisten	franz	Légitimistes
31107	d2e2135222Meyers-1905	Leich	got	laiks
31115	d2e2135861Meyers-1905	Leichenschauhaus	franz	Morgue
31128	d2e2136788Meyers-1905	Leidenschaft	lat	Passio
31128	d2e2136788Meyers-1905	Leidenschaft	engl	Passion
31140	d2e2137330Meyers-1905	Leikauf	lat	Mercipotus
31140	d2e2137330Meyers-1905	Leikauf	franz	Pot de vin
31144	d2e2138538Meyers-1905	Leinöl	lat	Oleum Lini
31163	d2e2140508Meyers-1905	Leitartikel	engl	Leader
31167	d2e2140791Meyers-1905	Leiterrecht	franz	Tour d échelle
31173	d2e2141480Meyers-1905	Leitungsgang	engl	subway
31205	d2e2143362Meyers-1905	Lemuren	lat	Lemŭres
31269	d2e2149214Meyers-1905	Leporīden	lat	lepus
31308	d2e2151746Meyers-1905	Lesen	lat	legere
31332	d2e2153309Meyers-1905	Lethargīe	lat	lethargus
31332	d2e2153309Meyers-1905	Lethargīe	griech	letbe
31341	d2e2153790Meyers-1905	Lettern	lat	Litterae
31351	d2e2154471Meyers-1905	Leuca	lat	Leuga
31383	d2e2157954Meyers-1905	Leumund	althochd	liumunt
31383	d2e2157954Meyers-1905	Leumund	got	hliuma
31385	d2e2158206Meyers-1905	Leutnant	franz	lieutenant
31385	d2e2158206Meyers-1905	Leutnant	ital	luogotenente
31391	d2e2158552Meyers-1905	Levade	franz	lever
31419	d2e2159680Meyers-1905	Levirātsehe	lat	levir
31455	d2e2161921Meyers-1905	L'hombre	span	hombre
31468	d2e2162737Meyers-1905	Libănon	tat	Libanus
31470	d2e2162921Meyers-1905	Libell	lat	libellus
31472	d2e2162977Meyers-1905	Libelle [2]	lat	libella
31484	d2e2163461Meyers-1905	Liberei	mittellat	liberia
31523	d2e2166113Meyers-1905	Lichtgaden	lat	Clerestorium
31548	d2e2167868Meyers-1905	Liebde	holländ	liefde
31554	d2e2169662Meyers-1905	Lieferant	ital	livrante
31578	d2e2170968Meyers-1905	Liga	franz	Ligue
31579	d2e2171028Meyers-1905	Ligade	lat	ligare
31591	d2e2171445Meyers-1905	Lignōse	lat	lignum
31600	d2e2172206Meyers-1905	Likör	lat	liquor
31601	d2e2172328Meyers-1905	Liktōren	lat	lictores
31605	d2e2172649Meyers-1905	Lilĭe [2]	franz	Fleur de lis
31605	d2e2172649Meyers-1905	Lilĭe [2]	ital	Giglio
31610	d2e2173256Meyers-1905	Lillebonne	röm	Juliobona
31616	d2e2173545Meyers-1905	Liman [1]	griech	limne
31638	d2e2174625Meyers-1905	Limnische Bildungen	griech	limnē
31644	d2e2174854Meyers-1905	Limonage	franz	limon
31648	d2e2174997Meyers-1905	Limonīt	griech	leimōn
31692	d2e2177950Meyers-1905	Linguist	lat	lingua
31693	d2e2178043Meyers-1905	Linĭe	lat	Linea
31699	d2e2178623Meyers-1905	Liniménte	lat	linire
31701	d2e2178753Meyers-1905	Linke	franz	la Gauche
31713	d2e2180584Meyers-1905	Lion, Golfe du	griech	Kolpos tôn Ligyon
31752	d2e2183230Meyers-1905	Lira [1]	lat	libra
31758	d2e2183694Meyers-1905	Lisēne	franz	lisière
31770	d2e2184427Meyers-1905	Listenwahl	franz	Scrutin de liste
31780	d2e2185189Meyers-1905	Liter	franz	litre
31781	d2e2185209Meyers-1905	Litěra	lat	Littera
31825	d2e2186885Meyers-1905	Litisdenunziation	lat	Litis denunciatio
31827	d2e2186923Meyers-1905	Litiskontestation	lat	Litis contestatio
31857	d2e2188639Meyers-1905	Livīd	lat	lividus
31864	d2e2189228Meyers-1905	Livor	lat	Livēdo
31867	d2e2189406Meyers-1905	Livre d'heures	lat	Horarium
31878	d2e2189716Meyers-1905	Lizentiat	mittellat	licentiatus
31903	d2e2190484Meyers-1905	Llano estacādo	engl	Staked Plain
31924	d2e2191407Meyers-1905	Lobbyist	engl	lobby
31960	d2e2193873Meyers-1905	Locopflanzen	engl	Locoweeds
31991	d2e2195745Meyers-1905	Loggia	franz	Loge
31994	d2e2195890Meyers-1905	Lōgik	lat	logica
31994	d2e2195890Meyers-1905	Lōgik	griech	logos
32021	d2e2197632Meyers-1905	Loire [1]	lat	Liger
32123	d2e2205739Meyers-1905	Lord	angelsächs	hlâford
32128	d2e2205879Meyers-1905	Lord-Mayors-Tag	engl	Lord Mayor s
32131	d2e2205956Meyers-1905	Lore [1]	engl	lowry
32169	d2e2208873Meyers-1905	Lot [6]	niederländ	lood
32169	d2e2208873Meyers-1905	Lot [6]	engl	lead
32180	d2e2209908Meyers-1905	Lotse	franz	Pilote
32180	d2e2209908Meyers-1905	Lotse	engl	Pilot
32200	d2e2211224Meyers-1905	Louisdor	franz	Louis d or
32258	d2e2214177Meyers-1905	Lozieren	lat	locare
32298	d2e2217123Meyers-1905	Lucumōnes	etrusk	Lauchme
32305	d2e2217308Meyers-1905	Ludel	holl	lut
32306	d2e2217413Meyers-1905	Luder	mittelhochd	luoder
32351	d2e2224782Meyers-1905	Luganer See	ital	Lago di Lugano
32406	d2e2228367Meyers-1905	Lünette	franz	lunette
32461	d2e2232177Meyers-1905	Lüster	franz	lustre
32469	d2e2232639Meyers-1905	Lutation	lat	lutum
32485	d2e2234037Meyers-1905	Lüttich [2]	fläm	Luik
32485	d2e2234037Meyers-1905	Lüttich [2]	franz	Liège
32485	d2e2234037Meyers-1905	Lüttich [2]	lat	Legia
32542	d2e2238430Meyers-1905	Lynchjustiz	engl	lynching
32571	d2e2240517Meyers-1905	Lyzēum	griech	lykeion
32579	d2e2241371Meyers-1905	Maas [2]	franz	Meuse
32580	d2e2241413Meyers-1905	Maas [3]	franz	Meuse
32583	d2e2241765Meyers-1905	Maat [2]	engl	mate
32584	d2e2241798Meyers-1905	Maatjeshering	holländ	maatje
32703	d2e2249376Meyers-1905	Madrillbrett	franz	madrier
32703	d2e2249376Meyers-1905	Madrillbrett	lat	materia
32707	d2e2249584Meyers-1905	Madūrafuß	engl	Fungus foot of
32718	d2e2249978Meyers-1905	Maëstōso	ital	con maëstà
32732	d2e2250859Meyers-1905	Magazīne	arab	machsan
32733	d2e2251021Meyers-1905	Magazinier	franz	magasinier
32734	d2e2251084Meyers-1905	Magd	althochd	magad
32744	d2e2251801Meyers-1905	Mage [1]	althochd	mag
32775	d2e2253975Meyers-1905	Magĭer	altpers	magusch
32775	d2e2253975Meyers-1905	Magĭer	lat	Magi
32782	d2e2254233Meyers-1905	Magister milĭtum	lat	M militiae
32795	d2e2254703Meyers-1905	Magna Charta	engl	the Great Charter
32800	d2e2254866Meyers-1905	Magnāten	lat	magno nati
32812	d2e2255687Meyers-1905	Magnēt	lat	magnes
32830	d2e2258523Meyers-1905	Magnifik	franz	magnifique
32858	d2e2260205Meyers-1905	Mahlsteine	dän	qvœrn
32862	d2e2260780Meyers-1905	Mahnd	engl	Maund
32862	d2e2260780Meyers-1905	Mahnd	engl	Mun
32870	d2e2261247Meyers-1905	Mahr	althochd	mara
32876	d2e2261864Meyers-1905	Mai [1]	lat	Majus
32888	d2e2262404Meyers-1905	Maier	lat	major
32896	d2e2263064Meyers-1905	Mailand [2]	lat	Mediolanum
32931	d2e2265155Meyers-1905	Maire	lat	major
32960	d2e2266623Meyers-1905	Majestät	lat	majestas
32962	d2e2266878Meyers-1905	Majōr	span	mayor
32967	d2e2267056Meyers-1905	Majorāt	span	mayorazgo
32967	d2e2267056Meyers-1905	Majorāt	lat	Primogenium
32969	d2e2267105Meyers-1905	Mājor domus	franz	Maire du Palais
32970	d2e2267160Meyers-1905	Majorenn	mittellat	majorennis
32970	d2e2267160Meyers-1905	Majorenn	lat	major annis
32991	d2e2268534Meyers-1905	Mäkler	ital	Sensale
32991	d2e2268534Meyers-1905	Mäkler	franz	Courtier
32991	d2e2268534Meyers-1905	Mäkler	engl	Broker
33012	d2e2269346Meyers-1905	Makronen	ital	maccherone
33053	d2e2271446Meyers-1905	Malarĭa	ital	mala aria
33053	d2e2271446Meyers-1905	Malarĭa	ital	Aria cattiva
33057	d2e2271861Meyers-1905	Malberg [1]	althochd	mahaljan
33073	d2e2272535Meyers-1905	Maledeien	lat	maledicere
33097	d2e2275422Meyers-1905	Malhonett	franz	malhonnête
33098	d2e2275498Meyers-1905	Maliasmus	griech	malis
33110	d2e2275916Meyers-1905	Malkonténten	franz	Malcontents
33115	d2e2276102Meyers-1905	Malleïn	lat	malleus
33161	d2e2279188Meyers-1905	Malz	lat	maltum
33216	d2e2282382Meyers-1905	Mandāten	franz	Mandats territoriaux
33242	d2e2284131Meyers-1905	Manen	lat	Manes
33263	d2e2286040Meyers-1905	Mange	mittellat	manga
33263	d2e2286040Meyers-1905	Mange	griech	manganon
33270	d2e2286665Meyers-1905	Manĭakālisch	franz	maniacal
33275	d2e2286902Meyers-1905	Manīer	franz	manière
33302	d2e2289332Meyers-1905	Mannigfaltigkeit	franz	Ensemble
33321	d2e2291031Meyers-1905	Manschetten	franz	manchettes
33328	d2e2291557Meyers-1905	Mansus	lat	manere
33331	d2e2291766Meyers-1905	Mantel	lat	mantelum
33351	d2e2293033Meyers-1905	Manufákt	lat	manu factum
33362	d2e2293336Meyers-1905	Manustupratio	lat	Masturbatio
33371	d2e2294071Meyers-1905	Mappemonde	lat	mappa mundi
33372	d2e2294091Meyers-1905	Mappieren	engl	map
33380	d2e2294439Meyers-1905	Marabut	arab	murâbit
33385	d2e2294776Meyers-1905	Marānen	span	Marranos
33456	d2e2297821Meyers-1905	Maréchaussée	mittellat	Mareschalchia
33461	d2e2297975Meyers-1905	Maremmen	lat	maritima
33463	d2e2298129Meyers-1905	Marénde	ital	merenda
33469	d2e2298550Meyers-1905	Margarēta	griech	margaritis
33472	d2e2299145Meyers-1905	Marge	lat	margo
33479	d2e2299632Meyers-1905	Marīa [2]	franz	Marie
33479	d2e2299632Meyers-1905	Marīa [2]	engl	Mary
33499	d2e2303560Meyers-1905	Marine [1]	lat	res marina
33528	d2e2307030Meyers-1905	Markánt	franz	marquant
33530	d2e2307196Meyers-1905	Markebriefe	lat	marcare
33537	d2e2307471Meyers-1905	Marketender	ital	mercatante
33538	d2e2307488Meyers-1905	Marketerīe	franz	marquetterie
33541	d2e2307548Meyers-1905	Markeur	franz	marqueur
33549	d2e2308083Meyers-1905	Markise	franz	marquise
33560	d2e2308783Meyers-1905	Markt	franz	Marché
33560	d2e2308783Meyers-1905	Markt	engl	Market
33575	d2e2310212Meyers-1905	Marmelade	portug	marmelo
33585	d2e2311284Meyers-1905	Marne [1]	lat	Matrŏna
33594	d2e2312420Meyers-1905	Maronneger	span	Negros cimarrones
33609	d2e2312903Meyers-1905	Marquis	mittellat	marchisus
33615	d2e2313160Meyers-1905	Marrucīner	lat	Marrucini
33624	d2e2313786Meyers-1905	Marsch [3]	ital	Marcia
33624	d2e2313786Meyers-1905	Marsch [3]	franz	Marche
33625	d2e2313838Meyers-1905	Marschall	mittellat	marescalcus
33625	d2e2313838Meyers-1905	Marschall	althochd	marah
33632	d2e2314886Meyers-1905	Marser	lat	Marsi
33641	d2e2315637Meyers-1905	Marstall	althochd	marah
33675	d2e2317878Meyers-1905	Martinssommer	franz	Été du St
33691	d2e2319119Meyers-1905	März	lat	Martius
33696	d2e2319494Meyers-1905	Mas [2]	lat	mansus
33704	d2e2319908Meyers-1905	Mascaron	ital	Mascherone
33706	d2e2319961Meyers-1905	Mascha	engl	Masha
33708	d2e2320013Meyers-1905	Masche	althochd	masca
33710	d2e2321245Meyers-1905	Maschlasch	ungar	máslás
33715	d2e2321496Meyers-1905	Masematten	hebr	massa u mattan
33724	d2e2321898Meyers-1905	Maskarill	span	Mascarillo
33725	d2e2321966Meyers-1905	Maske	mittellat	masca
33728	d2e2322328Meyers-1905	Maskenspiele	engl	Masques
33728	d2e2322328Meyers-1905	Maskenspiele	ital	Ludi
33742	d2e2323202Meyers-1905	Massage	lat	massare
33742	d2e2323202Meyers-1905	Massage	griech	massein
33757	d2e2324826Meyers-1905	Massēter	lat	Musculus m
33823	d2e2328991Meyers-1905	Materĭa peccans	lat	M morbi
33825	d2e2329022Meyers-1905	Materĭe	lat	materia
33827	d2e2329187Meyers-1905	Materieren	lat	materia
33832	d2e2329365Meyers-1905	Mathematik	griech	mathema
33842	d2e2330247Meyers-1905	Matica	tschech	matice
33842	d2e2330247Meyers-1905	Matica	poln	macierz
33842	d2e2330247Meyers-1905	Matica	wend	maćica
33842	d2e2330247Meyers-1905	Matica	slaw	mati
33844	d2e2330323Meyers-1905	Matjeshering	holländ	maatje
33848	d2e2330529Meyers-1905	Matras	kelt	matăra
33849	d2e2330550Meyers-1905	Matratzen	franz	matelas
33849	d2e2330550Meyers-1905	Matratzen	mittellat	matratrium
33852	d2e2330778Meyers-1905	Matrīze	franz	matrice
33857	d2e2331086Meyers-1905	Matsch	ital	marcio
33862	d2e2331594Meyers-1905	Matthäus	hebr	Mattai
33863	d2e2331667Meyers-1905	Matthīas [1]	hebr	Matthja
33877	d2e2332555Meyers-1905	Maubeuge	lat	Malbodium
33908	d2e2335268Meyers-1905	Mauren	span	Moros
33921	d2e2336588Meyers-1905	Mauschel	hebr	Mausche
33936	d2e2337660Meyers-1905	Maxime	lat	maxima sc regula
33943	d2e2338954Meyers-1905	Mayenne [1]	lat	Meduana
33966	d2e2339895Meyers-1905	Mazedonĭen	lat	Macedonia
33990	d2e2341494Meyers-1905	Mechānik [2]	engl	Action
34008	d2e2343434Meyers-1905	Mēdén ágan	lat	ne quid nimis
34014	d2e2343612Meyers-1905	Medĭa gratĭae	lat	media salutis
34048	d2e2345152Meyers-1905	Medisieren	franz	médire
34053	d2e2345304Meyers-1905	Medizīn	lat	Medicina
34064	d2e2346625Meyers-1905	Medschûs	griech	magos
34132	d2e2352526Meyers-1905	Mehs	engl	Mace
34147	d2e2353487Meyers-1905	Meineid	lat	Perjurium
34173	d2e2356172Meyers-1905	Melancholīe	griech	melancholia
34180	d2e2356716Meyers-1905	Melanodérma	lat	Nigrities cutis
34301	d2e2363464Meyers-1905	Menestrels	lat	ministeriales
34308	d2e2363868Meyers-1905	Menhirs	kelt	maen men
34318	d2e2364446Meyers-1905	Mennonīten	niederländ	Doopsgezinden
34333	d2e2364994Meyers-1905	Mensālgüter	lat	Bona mensae
34338	d2e2366044Meyers-1905	Menschenrechte	franz	Droits de l
34342	d2e2366354Meyers-1905	Menstrūation	lat	Menses
34358	d2e2367280Meyers-1905	Menü	ital	minuta
34359	d2e2367303Meyers-1905	Menuétt	franz	menuet
34359	d2e2367303Meyers-1905	Menuétt	ital	minuetto
34379	d2e2368451Meyers-1905	Mercurĭalĭa	lat	sc remedia
34391	d2e2368900Meyers-1905	Mergel	franz	Marne
34400	d2e2369677Meyers-1905	Meringuen	franz	Meringues
34415	d2e2370569Meyers-1905	Merkur [1]	lat	Mercurius
34457	d2e2373054Meyers-1905	Meschant	franz	méchant
34475	d2e2373926Meyers-1905	Mesner	lat	mansionarius
34478	d2e2374053Meyers-1905	Mesogastrĭum	griech	Regio mesogastrica
34502	d2e2375228Meyers-1905	Messe [1]	lat	Missa
34503	d2e2375493Meyers-1905	Messe [2]	engl	mess
34575	d2e2380925Meyers-1905	Metapher	griech	metaphorá
34575	d2e2380925Meyers-1905	Metapher	lat	translatio
34591	d2e2381589Meyers-1905	Metazentrum	lat	meta
34603	d2e2383114Meyers-1905	Meter [1]	franz	mètre
34603	d2e2383114Meyers-1905	Meter [1]	griech	metron
34611	d2e2383600Meyers-1905	Methōde	griech	methŏdos
34640	d2e2385668Meyers-1905	Metōpen	griech	metōpon
34645	d2e2385835Meyers-1905	Metrik	griech	métron
34655	d2e2386286Meyers-1905	Metronymĭka	lat	Matronymica
34667	d2e2386728Meyers-1905	Mettar	franz	Mitre
34672	d2e2387402Meyers-1905	Metze [2]	althochdtsch	mezzo
34675	d2e2387748Meyers-1905	Meuchelmord	mittelhochd	miuchel
34692	d2e2388432Meyers-1905	Mewlûd	arab	maulid
34717	d2e2391135Meyers-1905	Mezzadrīa	ital	Mezzeria
34722	d2e2391371Meyers-1905	Mezzosoprān	ital	mezzo soprano
34722	d2e2391371Meyers-1905	Mezzosoprān	franz	basdessus
34777	d2e2394604Meyers-1905	Midrasch	hebr	darasch
34786	d2e2394932Meyers-1905	Miene	franz	mine
34805	d2e2395863Meyers-1905	Migräne	franz	migraine
34854	d2e2397713Meyers-1905	Mikroskōp	griech	mikros
34876	d2e2401114Meyers-1905	Mildernde Umstände	franz	Circonstances atténuantes
34892	d2e2401704Meyers-1905	Militär	franz	militaire
34892	d2e2401704Meyers-1905	Militär	lat	militia
34909	d2e2406377Meyers-1905	Milīz	lat	militia
34936	d2e2407775Meyers-1905	Milliarde	lat	milliard
34967	d2e2409868Meyers-1905	Mimikry	engl	mimicry
34993	d2e2411324Meyers-1905	Mine [2]	mittellat	mina
34999	d2e2411973Meyers-1905	Mineralĭen	mittellat	minera
35015	d2e2413918Meyers-1905	Miniatūr	lat	minium
35026	d2e2414699Meyers-1905	Ministeriālen	mittellat	ministeriales
35030	d2e2414999Meyers-1905	Minne	althochd	minja minna
35031	d2e2415069Meyers-1905	Minnehöfe	franz	Cours d amour
35038	d2e2415502Meyers-1905	Minōre	franz	mineur
35039	d2e2415522Meyers-1905	Minorennität	lat	minor aetas
35047	d2e2415894Meyers-1905	Minstrels	franz	ménestrel
35071	d2e2417076Meyers-1905	Mirākel	lat	miraculum
35096	d2e2418552Meyers-1905	Mischpōke	hebr	mischpâchâh
35126	d2e2419750Meyers-1905	Mißbrauch	lat	abusus
35127	d2e2419885Meyers-1905	Mißheirat	franz	Mésalliance
35133	d2e2420342Meyers-1905	Missi regĭi	lat	Missi regis
35159	d2e2421880Meyers-1905	Miteigentum	lat	Condominium
35166	d2e2422152Meyers-1905	Mitgift	lat	Dos
35171	d2e2422394Meyers-1905	Mitigantia	lat	sc remedia
35183	d2e2423337Meyers-1905	Mittelalter	lat	Medium aevum
35183	d2e2423337Meyers-1905	Mittelalter	franz	Moyenâge
35183	d2e2423337Meyers-1905	Mittelalter	engl	Middle age
35211	d2e2426377Meyers-1905	Mixtūr	lat	mixtura
35227	d2e2427374Meyers-1905	Mob	lat	mobile vulgus
35229	d2e2427429Meyers-1905	Möbel	franz	meuble
35229	d2e2427429Meyers-1905	Möbel	lat	mobilis
35249	d2e2428539Meyers-1905	Modalität	lat	modus
35253	d2e2428701Meyers-1905	Mode	lat	modus
35253	d2e2428701Meyers-1905	Mode	engl	Fashion
35254	d2e2428829Meyers-1905	Model	lat	modulus
35255	d2e2428879Meyers-1905	Modell	ital	modello
35257	d2e2429088Meyers-1905	Modeln	franz	modeler
35279	d2e2429898Meyers-1905	Modul	lat	modulus
35280	d2e2429931Meyers-1905	Modulāmen	lat	Modulatio
35291	d2e2430367Meyers-1905	Mogila	russ	mogilo
35302	d2e2430912Meyers-1905	Mohammed ben Abdullah	engl	the mad Mullah
35306	d2e2431117Meyers-1905	Mohātra	arab	muhātara
35326	d2e2432481Meyers-1905	Moiren	griech	Moirai
35341	d2e2433132Meyers-1905	Mokumé	franz	Métaux forgés
35351	d2e2433961Meyers-1905	Mole [2]	ital	Molo
35356	d2e2434465Meyers-1905	Moleküle	lat	molecula
35373	d2e2435492Meyers-1905	Molken	lat	Serum lactis
35374	d2e2435624Meyers-1905	Moll [1]	lat	mollis
35375	d2e2435745Meyers-1905	Molla	arab	maulâ
35377	d2e2436095Meyers-1905	Mollĭentĭa	lat	Emollientia
35386	d2e2436708Meyers-1905	Molosser	lat	Molossi
35419	d2e2439470Meyers-1905	Mönch [1]	lat	monachus
35426	d2e2440120Meyers-1905	Mond	lat	Luna
35502	d2e2444262Meyers-1905	Monogramm	lat	Signum
35502	d2e2444262Meyers-1905	Monogramm	franz	Chiffre
35506	d2e2444496Meyers-1905	Monokel	franz	monocle
35566	d2e2446538Meyers-1905	Monster	lat	monstrum
35567	d2e2446601Meyers-1905	Monstránz	lat	monstrare
35571	d2e2446683Meyers-1905	Monsune	franz	Moussons
35571	d2e2446683Meyers-1905	Monsune	arab	mausim
35722	d2e2453537Meyers-1905	Montūr	franz	monture
35757	d2e2456705Meyers-1905	Mora [3]	franz	Mourre
35758	d2e2456843Meyers-1905	Morāl	lat	moralis
35761	d2e2457063Meyers-1905	Moralist	franz	moraliste
35762	d2e2457107Meyers-1905	Moralitäten	franz	Moralités
35762	d2e2457107Meyers-1905	Moralitäten	engl	Moralities
35770	d2e2457659Meyers-1905	Moratorĭum	lat	mora
35777	d2e2458013Meyers-1905	Morbidesse	ital	Morbidezza
35778	d2e2458030Meyers-1905	Morbidität	lat	morbus
35788	d2e2458512Meyers-1905	Mordent	ital	Mordénte
