	EntryID	Headword	term	title translation
7780	d2e3620534Meyers-1905	Terme	Kunstwort 	terminus
7781	d2e3620583Meyers-1905	Termīn	Ungehorsamen 	contumax
7782	d2e3620828Meyers-1905	Terminologie	Kunstausdrücke 	termini technici
7783	d2e3621204Meyers-1905	Terni	Velino 	Cascata delle Marmore
7784	d2e3621441Meyers-1905	Terpentīn	Kiefer 	Pinus silvestris
7785	d2e3621441Meyers-1905	Terpentīn	Fichte 	Picea excelsa
7786	d2e3621441Meyers-1905	Terpentīn	Strandkiefer 	P. maritima
7787	d2e3621441Meyers-1905	Terpentīn	Weißtanne 	Abies pectinata
7788	d2e3621441Meyers-1905	Terpentīn	Lärche 	Larix europaea
7789	d2e3622076Meyers-1905	Terrakotta	Steinzeuges 	grès
7790	d2e3622282Meyers-1905	Terranōva	Kastell 	Falconara
7791	d2e3623222Meyers-1905	Tertiärformation	Grobkalke 	Calcaire grossier
7792	d2e3623222Meyers-1905	Tertiärformation	ton 	London clay
7793	d2e3623222Meyers-1905	Tertiärformation	Seestern 	Scutella striata
7794	d2e3623222Meyers-1905	Tertiärformation	Taschenkrebs 	Cancer quadrilobatus
7795	d2e3624592Meyers-1905	Testament [1]	Erblasser 	testator
7796	d2e3624592Meyers-1905	Testament [1]	Gegenstand 	certa res
7797	d2e3625140Meyers-1905	Teston	Franc 	quart d'écu
7798	d2e3628597Meyers-1905	Tewkesbury	Stadt 	municipal borough
7799	d2e3628628Meyers-1905	Texas	Nordwinde 	Northers
7800	d2e3628628Meyers-1905	Texas	kultivierter 	improved
7801	d2e3629534Meyers-1905	Thalamifloren	Blütenboden 	thalamus
7802	d2e3630163Meyers-1905	Thaly	Denkwürdigkeiten 	Mémoires
7803	d2e3630505Meyers-1905	Thang	Berichten 	basket
7804	d2e3630643Meyers-1905	Thapsĭa	Wurzel 	Radix Thapsiae
7805	d2e3631175Meyers-1905	Theater	Zuschauerraum 	cavea
7806	d2e3631175Meyers-1905	Theater	Vorhang 	aulaeum
7807	d2e3631175Meyers-1905	Theater	Marke 	tessera
7808	d2e3635331Meyers-1905	Thermen	Bädern 	balnea
7809	d2e3637240Meyers-1905	Thetford	Stadt 	municipal borough
7810	d2e3639829Meyers-1905	Thomas [2]	Erdwälle 	mounds
7811	d2e3641711Meyers-1905	Thornaby on Tees	Stadt 	municipal borough
7812	d2e3642608Meyers-1905	Thread	Weise 	middle reel
7813	d2e3642608Meyers-1905	Thread	Weise 	short reel
7814	d2e3642608Meyers-1905	Thread	Weise 	long reel
7815	d2e3642608Meyers-1905	Thread	Lea 	cut
7816	d2e3643715Meyers-1905	Thunfisch	Makrelen 	Scomberidae
7817	d2e3644281Meyers-1905	Thüringer Wald	Leistenmolch 	Triton palmatus
7818	d2e3645522Meyers-1905	Thyrsos	Botanik 	Thyrsus
7819	d2e3645705Meyers-1905	Tiāra	Papstkrone 	triregnum
7820	d2e3645705Meyers-1905	Tiāra	Bänder 	caudae
7821	d2e3646061Meyers-1905	Tibet [2]	Riedgras 	Kobresia tibetica
7822	d2e3646061Meyers-1905	Tibet [2]	Chiruantilope 	Pantholaps Hodgsonii
7823	d2e3646061Meyers-1905	Tibet [2]	Dschiggetai 	Equus hemionus
7824	d2e3646061Meyers-1905	Tibet [2]	Bären 	Ursus syriacus var. tagamyiarius
7825	d2e3649376Meyers-1905	Tiergesellschaften	Wimperinfusorien 	Vorticella
7826	d2e3649376Meyers-1905	Tiergesellschaften	Rädertierkolonie 	Conochilus volvox
7827	d2e3649653Meyers-1905	Tierkämpfe	Tierkämpfer 	bestiarii
7828	d2e3650665Meyers-1905	Tierwohnungen	Kokosdieb 	Birgus latro
7829	d2e3650665Meyers-1905	Tierwohnungen	Wespen 	Solitaria
7830	d2e3654527Meyers-1905	Tintenschnecken	Zunge 	radula
7831	d2e3654527Meyers-1905	Tintenschnecken	Eingeweidewurm 	Hectocotylus octopodis
7832	d2e3655167Meyers-1905	Tipperary	Bezirke 	ridings
7833	d2e3655167Meyers-1905	Tipperary	Aue 	golden vale
7834	d2e3655775Meyers-1905	Tiro, Marcus Tullius	Geschwindschreiber 	notarii
7835	d2e3657819Meyers-1905	Titanotherĭum	Verwandte 	Leptodon
7836	d2e3658527Meyers-1905	Tiverton	Stadt 	municipal borough
7837	d2e3660120Meyers-1905	Tod [1]	Spannung 	tonus
7838	d2e3660120Meyers-1905	Tod [1]	Wundstarrkrampf 	Tetanus
7839	d2e3660739Meyers-1905	Todmorden	Stadt 	municipal borough
7840	d2e3660999Meyers-1905	Toga	Tasche 	sinus
7841	d2e3660999Meyers-1905	Toga	wurde 	gabinus cinctus
7842	d2e3660999Meyers-1905	Toga	weiß 	t. alba
7843	d2e3661328Meyers-1905	Toilette	Tuch 	toile
7844	d2e3662546Meyers-1905	Tollkrankheit	Schimmelpilzes 	Mucor Mucedo
7845	d2e3664995Meyers-1905	Tongaarchipel	Fledermaus 	Pteropus tonganus
7846	d2e3664995Meyers-1905	Tongaarchipel	Freundschaftsinseln 	Friendly Islands
7847	d2e3666552Meyers-1905	Tonsūr	Haarkranz 	corona
7848	d2e3667152Meyers-1905	Toona	Holz 	Acajou de la Chine
7849	d2e3667741Meyers-1905	Töpfervogel	Baumsteiger 	Anabatidae
7850	d2e3668627Meyers-1905	Toque [2]	Silberbarren 	shoes
7851	d2e3669061Meyers-1905	Torentik	Skulptur 	sculptura
7852	d2e3669967Meyers-1905	Tornarĭa	Eichelwurms 	Balanoglossus
7853	d2e3670180Meyers-1905	Torónto	Obergericht 	Osgoode Hall
7854	d2e3670587Meyers-1905	Torpedofahrzeuge	zerstörer 	destroyers
7855	d2e3670868Meyers-1905	Torquay	Stadt 	municipal borough
7856	d2e3671317Meyers-1905	Torrington	Stadt 	municipal borough
7857	d2e3672300Meyers-1905	Toskāna	Landschaft 	compartimento
7858	d2e3673137Meyers-1905	Totenbestattung	Schatzhäuser 	thesauri
7859	d2e3673137Meyers-1905	Totenbestattung	Klageweibern 	penthetriae, praeficae
7860	d2e3673561Meyers-1905	Totenkopf [2]	Schwärmer 	Sphingidae
7861	d2e3674125Meyers-1905	Totentanz	Kindlein 	aux Innocents
7862	d2e3674241Meyers-1905	Totenvogel [2]	Nashornvogel 	Buceros
7863	d2e3674542Meyers-1905	Totfaul	an 	Foetus sanguinolentus
7864	d2e3674780Meyers-1905	Totnes	Stadt 	municipal borough
7865	d2e3678384Meyers-1905	Traduzĭanismus	Zeugung 	ex traduce
7866	d2e3678384Meyers-1905	Traduzĭanismus	Keimes 	per traducem
7867	d2e3678645Meyers-1905	Tragelăphos	Mähnenschaf 	Ovis tragelaphus
7868	d2e3679279Meyers-1905	Tragopān	Fasanen 	Phasianidae
7869	d2e3679414Meyers-1905	Tragus [1]	hintern 	antitragus
7870	d2e3679568Meyers-1905	Trainieren	Wettrennen 	training
7871	d2e3679568Meyers-1905	Trainieren	Abführpillen 	physic
7872	d2e3679803Meyers-1905	Trajānus	Besten 	Optimus
7873	d2e3681364Meyers-1905	Transfert	Stocks 	Consols
7874	d2e3682375Meyers-1905	Transplantation	Fetthenne 	Sedum Telephium
7875	d2e3682860Meyers-1905	Transvaal	Arten 	A. robusta
7876	d2e3682860Meyers-1905	Transvaal	Gummibäume 	Eucalyptus
7877	d2e3682860Meyers-1905	Transvaal	Twagras 	Arthratherum brevifolium
7878	d2e3683235Meyers-1905	Transzendentāl	Erfahrung 	a priori
7879	d2e3683569Meyers-1905	Trappe	Trappen 	Otididae
7880	d2e3685370Meyers-1905	Traumdeutung	Gräberpflanze 	Daturasanguinea
7881	d2e3686322Meyers-1905	Treasure	Departement 	Treasury
7882	d2e3686458Meyers-1905	Trebellĭus Maxĭmus	Universalfideikommisse 	senatusconsultum Trebellianum
7883	d2e3688039Meyers-1905	Tremissis	Goldmünze 	Triens
7884	d2e3690915Meyers-1905	Triasformation	Varietät 	cycloides
7885	d2e3690915Meyers-1905	Triasformation	Leitfossil 	Trigonodus Sandbergeri
7886	d2e3691744Meyers-1905	Tribūnen	unverletzlich 	sacrosancti
7887	d2e3691744Meyers-1905	Tribūnen	Einsprache 	intercessio
7888	d2e3691744Meyers-1905	Tribūnen	Verbot 	veto
7889	d2e3691829Meyers-1905	Trībus	ländliche 	t. rusticae
7890	d2e3691829Meyers-1905	Trībus	Volk 	comitia tributa
7891	d2e3691865Meyers-1905	Tribūt	Kopfsteuer 	tributum capitis
7892	d2e3695327Meyers-1905	Triklinĭum	Diwan 	lectus
7893	d2e3695327Meyers-1905	Triklinĭum	stehende 	l. summus
7894	d2e3695327Meyers-1905	Triklinĭum	Rechten 	l. imus
7895	d2e3695327Meyers-1905	Triklinĭum	erste 	summus
7896	d2e3695434Meyers-1905	Trikot	Längstrikot 	tricot à long
7897	d2e3695434Meyers-1905	Trikot	Quertrikot 	tricot à travers
7898	d2e3696935Meyers-1905	Trinkgelage	Schöpfer 	oinochoë
7899	d2e3696935Meyers-1905	Trinkgelage	herum 	epi dexia
7900	d2e3696935Meyers-1905	Trinkgelage	Hauptmahlzeit 	coena
7901	d2e3696935Meyers-1905	Trinkgelage	Trinken 	circumpotatio
7902	d2e3696935Meyers-1905	Trinkgelage	Leckerbissen 	bellaria
7903	d2e3698900Meyers-1905	Tripudĭum	Weissagehühner 	pulli
7904	d2e3699191Meyers-1905	Tríssino	Jamben 	versi sciolti
7905	d2e3699261Meyers-1905	Tristan da Cunha	Krummholz 	Phylica arborea
7906	d2e3699261Meyers-1905	Tristan da Cunha	Rohrgras 	Spartina arundinacea
7907	d2e3699802Meyers-1905	Tritonshörner	Vorderkiemer 	Prosobranchia
7908	d2e3700078Meyers-1905	Triumphbogen	Mailand 	Arco della Pace
7909	d2e3700662Meyers-1905	Trochophŏra	Wandermuschel 	Dreissensia
7910	d2e3702187Meyers-1905	Trojaburgen	Labyrinthen 	chemins de Jérusalem
7911	d2e3702968Meyers-1905	Trommelfisch	Umberfische 	Sciaenidae
7912	d2e3703491Meyers-1905	Trompetentierchen	Muskelfasern 	Myoneme
7913	d2e3703843Meyers-1905	Tropaeŏlum	Kresse 	Lepidium sativum
7914	d2e3704685Meyers-1905	Trōpikvogel	Tropikvögel 	Phaëtontidae
7915	d2e3704783Meyers-1905	Tropische Landwirtschaft	Zuckerhirse 	Sorghum saccharatum, S. vulgare
7916	d2e3704783Meyers-1905	Tropische Landwirtschaft	Hirse 	Panicum miliaceum
7917	d2e3704783Meyers-1905	Tropische Landwirtschaft	Pinselhirse 	Penicillaria spicata
7918	d2e3704783Meyers-1905	Tropische Landwirtschaft	Tef 	Eragrostis abessinica
7919	d2e3704783Meyers-1905	Tropische Landwirtschaft	Dagussa 	Eleusine coracana
7920	d2e3704783Meyers-1905	Tropische Landwirtschaft	Manioka 	Manihot utilissima
7921	d2e3704783Meyers-1905	Tropische Landwirtschaft	Pfeilwurz 	Maranta arundinacea
7922	d2e3704783Meyers-1905	Tropische Landwirtschaft	Batate 	Ipomoea batatas
7923	d2e3704783Meyers-1905	Tropische Landwirtschaft	Yams 	Dioscorea sativa
7924	d2e3704783Meyers-1905	Tropische Landwirtschaft	Ölpalme 	Elaeis guinensis
7925	d2e3707451Meyers-1905	Trupĭal	Stärlinge 	Icteridae
7926	d2e3707718Meyers-1905	Truro	Stadt 	municipal borough
7927	d2e3707821Meyers-1905	Trust	Vertrauensmännern 	Trustees
7928	d2e3707821Meyers-1905	Trust	Trustgesellschaften 	Investment-Trusts, T. Companies
7929	d2e3707955Meyers-1905	Truthuhn	Hühnervögel 	Gallinae
7930	d2e3707955Meyers-1905	Truthuhn	Hokkovögel 	Cracidae
7931	d2e3708156Meyers-1905	Trypanosōma	Rattentrypanosomen 	T. Lewisi
7932	d2e3708156Meyers-1905	Trypanosōma	Stechfliege 	Glossina palpalis
7933	d2e3708156Meyers-1905	Trypanosōma	Tsetsefliege 	Glossina morsitans
7934	d2e3712167Meyers-1905	Tschikōsch	Leinwandhosen 	gatya
7935	d2e3713831Meyers-1905	Tsetsefliege	Stechfliegen 	Stomoxys
7936	d2e3714183Meyers-1905	Tsuga	Fichte 	Picea
7937	d2e3715645Meyers-1905	Tuch [2]	Kardendistel 	Dipsacus fullonum
7938	d2e3717102Meyers-1905	Tulĭpa	Muttertulpen 	couleurs
7939	d2e3717102Meyers-1905	Tulĭpa	gebrochene 	parangons
7940	d2e3718220Meyers-1905	Tunbridge Wells	Stadt 	municipal borough
7941	d2e3718706Meyers-1905	Tunĭka	Hand 	tunica manicata
7942	d2e3718706Meyers-1905	Tunĭka	Purpurstreifen 	t. laticlavia
7943	d2e3718706Meyers-1905	Tunĭka	schmalen 	t. angusticlavia
7944	d2e3718763Meyers-1905	Tunis [1]	Palmen 	Chamaerops
7945	d2e3718763Meyers-1905	Tunis [1]	Schlangengattungen 	Coctopeltis, Psammophis Zamenis
7946	d2e3719171Meyers-1905	Tunnel	Schächte 	putei
7947	d2e3719852Meyers-1905	Turāko	Pisangfresser 	Musophagidae
7948	d2e3721922Meyers-1905	Türkisches Reich	Silberlinden 	Tilia argentea
7949	d2e3721922Meyers-1905	Türkisches Reich	Pfund 	osmanli lira
7950	d2e3725174Meyers-1905	Turnosen	Tournois 	Maille tierce, Obole tierce
7951	d2e3726372Meyers-1905	Tussilāgo	Blätter 	Folia Farfarae
7952	d2e3728185Meyers-1905	Tynemouth	Stadt 	municipal borough
7953	d2e3728394Meyers-1905	Typhlomolge Rathbuni	Grottenolm 	Proteus
7954	d2e3728394Meyers-1905	Typhlomolge Rathbuni	Axolotl 	Amblystoma mexicanum
7955	d2e3728590Meyers-1905	Typhus	Flecke 	roseolae
7956	d2e3729041Meyers-1905	Tyrann [2]	Königswürger 	Tyrannidae
7957	d2e3734335Meyers-1905	Uferfliege	Afterfrühlingsfliegen 	Perlidae
7958	d2e3734443Meyers-1905	Uferschnepfe	Schnepfen 	Scolopacidae
7959	d2e3734684Meyers-1905	Uganda	Mpaffubäume 	Canarium
7960	d2e3735764Meyers-1905	Uiba	Angabe 	whiba
7961	d2e3736437Meyers-1905	Ukás	Reichskodex 	Swod sakonow
7962	d2e3736582Meyers-1905	Ukij'jih	Bemessung 	okieh
7963	d2e3737268Meyers-1905	Ulfĭlas	Bibliothek 	Codex Carolinus
7964	d2e3738670Meyers-1905	Ultramontanismus	Berge 	ultra montes
7965	d2e3739171Meyers-1905	Umbellifēren	Dolde 	umbella
7966	d2e3739171Meyers-1905	Umbellifēren	Döldchen 	umbellula
7967	d2e3739171Meyers-1905	Umbellifēren	Hülle 	involucrum
7968	d2e3739171Meyers-1905	Umbellifēren	Hüllchen 	iuvolucellum
7969	d2e3739171Meyers-1905	Umbellifēren	Wasserschierling 	Cicuta
7970	d2e3739538Meyers-1905	Umbrer	Teil 	ager gallicus
7971	d2e3742544Meyers-1905	Ungarische Literatur	Rezitatoren 	joculatores
7972	d2e3744777Meyers-1905	Unglückshäher	Häher 	Garrulus
7973	d2e3745271Meyers-1905	Uniōn	Berlin 	Collegium caritativum
7974	d2e3745632Meyers-1905	Union Jack	Unionsflagge 	Union flag
7975	d2e3745856Meyers-1905	Unitarĭer	geleistet 	Hibbert Lectures
7976	d2e3746315Meyers-1905	Universalĭa	seiend 	u. anteres
7977	d2e3746315Meyers-1905	Universalĭa	innewohnend 	u. in rebus
7978	d2e3746315Meyers-1905	Universalĭa	kommend 	u. post res
7979	d2e3746707Meyers-1905	Universitäten	Schüler 	u. magistrorum et scholarium
7980	d2e3746707Meyers-1905	Universitäten	Wissenschaften 	universitas litterarum
7981	d2e3746707Meyers-1905	Universitäten	Professoren 	professores publici ordinarii
7982	d2e3746707Meyers-1905	Universitäten	Fakultäten 	ordines
7983	d2e3746707Meyers-1905	Universitäten	Professoren 	Professores publici extraordinarii
7984	d2e3746707Meyers-1905	Universitäten	Privatdozenten 	privatim docentes
7985	d2e3746707Meyers-1905	Universitäten	Erlaubnis 	veniam docendi
7986	d2e3746707Meyers-1905	Universitäten	Universität 	Université de France
7987	d2e3747469Meyers-1905	Unkräuter	Wegerich 	Plantago media
7988	d2e3747469Meyers-1905	Unkräuter	Wurzelparasiten 	Orobanche, Lathraea, Monotropa, Thesium, Melampyrum, Euphrasia, Alectorolophus, Odontites
7989	d2e3747469Meyers-1905	Unkräuter	Organen 	Cuscuta, Viscum
7990	d2e3748618Meyers-1905	Unterbindung	Arterienhaut 	intima
7991	d2e3748618Meyers-1905	Unterbindung	Gerinnsel 	thrombus
7992	d2e3748878Meyers-1905	Untereigentum	Nutzungsrecht 	dominium utile
7993	d2e3748878Meyers-1905	Untereigentum	Eigentums 	dominium directum
7994	d2e3749303Meyers-1905	Unterhaltspflicht	pflog 	exceptio plurium
7995	d2e3749375Meyers-1905	Unterhaus	Gemeinen 	House of Commons
7996	d2e3751022Meyers-1905	Unterseeboot	Unterwasserboote 	sousmarins
7997	d2e3751564Meyers-1905	Untertan	Untertan 	subditus personalis, perpetuus
7998	d2e3751564Meyers-1905	Untertan	Untertan 	subditus temporarius
7999	d2e3751564Meyers-1905	Untertan	Untertan 	subditus realis
8000	d2e3755531Meyers-1905	Urginĕa	Schalen 	Bulbus Scillae
8001	d2e3755646Meyers-1905	Urheber	Gehilfen 	socius delicti
8002	d2e3756392Meyers-1905	Urkunde	Althochdeutschen 	urchundo
8003	d2e3756392Meyers-1905	Urkunde	Zeugen 	testis
8004	d2e3756392Meyers-1905	Urkunde	Zeugnis 	testimonium
8005	d2e3756392Meyers-1905	Urkunde	private 	chartae pagenses
8006	d2e3756714Meyers-1905	Urkundspersonen	Glauben 	publica fides
8007	d2e3756943Meyers-1905	Urmisee	Kruster 	Artemia
8008	d2e3757599Meyers-1905	Urphede	wollen 	de non ulciscendo
8009	d2e3757599Meyers-1905	Urphede	betreten 	de non redeundo
8010	d2e3758774Meyers-1905	Urtikazeen	Prokrideen 	Pilea, Elatostema
8011	d2e3758774Meyers-1905	Urtikazeen	Gattung 	Forskaoleanthemum
8012	d2e3759005Meyers-1905	Uruguay [2]	Verwaltungsbehörden 	Juntas
8013	d2e3761343Meyers-1905	Usus	Berechtigten 	usuarius
8014	d2e3761343Meyers-1905	Usus	Früchte 	fructus
8015	d2e3761877Meyers-1905	Utĭlis actio	Klagerecht 	actio directa
8016	d2e3762019Meyers-1905	Uti possidētis	Besitzstand 	status quo
8017	d2e3764320Meyers-1905	Vagánten	Schüler 	vagi scholares
8018	d2e3764451Meyers-1905	Vaginismus	Scheideneinganges 	constrictor cunni
8019	d2e3766221Meyers-1905	Valentinstag	senden 	valentines
8020	d2e3766646Meyers-1905	Valeriānsäuren	Baldrians 	Valeriana officinalis
8021	d2e3766646Meyers-1905	Valeriānsäuren	Schneeballes 	Viburnum opulus
8022	d2e3766646Meyers-1905	Valeriānsäuren	Holunders 	Sambucus nigra
8023	d2e3766856Meyers-1905	Valerĭus	Gesetzen 	leges Valeriae
8024	d2e3770096Meyers-1905	Varan	Varane 	Varanidae
8025	d2e3770593Meyers-1905	Variationen	Baß 	Basso ostinate
8026	d2e3772486Meyers-1905	Vasvár	Festung 	Castrum ferreum
8027	d2e3772736Meyers-1905	Väterliche Gewalt	Hausvater 	Paterfamilias
8028	d2e3772736Meyers-1905	Väterliche Gewalt	Kindes 	jus vitae ac necis
8029	d2e3774104Meyers-1905	Veda	Kommentar 	niruktam
8030	d2e3775919Meyers-1905	Velazquez	Mißgeburten 	truhanes
8031	d2e3776556Meyers-1905	Velīten	Schild 	parma
8032	d2e3777240Meyers-1905	Ven	Erzdiakone 	archdeacons
8033	d2e3777811Meyers-1905	Venēdig [2]	Steindämme 	murazzi
8034	d2e3777811Meyers-1905	Venēdig [2]	Transithandel 	Punto franco
8035	d2e3777811Meyers-1905	Venēdig [2]	Weisen 	sapientes
8036	d2e3777811Meyers-1905	Venēdig [2]	Rat 	Consiglio maggiore
8037	d2e3777811Meyers-1905	Venēdig [2]	Vorsteher 	capi
8038	d2e3778993Meyers-1905	Venezuēla	Region 	tierra caliente
8039	d2e3778993Meyers-1905	Venezuēla	Region 	tierra templada
8040	d2e3778993Meyers-1905	Venezuēla	Region 	tierra fria
8041	d2e3778993Meyers-1905	Venezuēla	Palmen 	Mauritia
8042	d2e3778993Meyers-1905	Venezuēla	Leguminosen 	Swartzia
8043	d2e3778993Meyers-1905	Venezuēla	Fächerpalmen 	Copernicia tectorum
8044	d2e3778993Meyers-1905	Venezuēla	Kuhbaum 	Galactodendron
8045	d2e3780276Meyers-1905	Ventrāl	Bauch 	venter
8046	d2e3780430Meyers-1905	Venus [1]	Siegverleiherin 	victrix
8047	d2e3781468Meyers-1905	Verātrum	Rhizom 	Rhizoma Veratri
8048	d2e3782003Meyers-1905	Verbänderung	Hahnenkamm 	Celosia cristata
8049	d2e3783018Meyers-1905	Verbrechen [1]	Handlungen 	crimen, crime
8050	d2e3783018Meyers-1905	Verbrechen [1]	Vergehen 	delictum. délit
8051	d2e3783018Meyers-1905	Verbrechen [1]	Übertretung 	contravention
8052	d2e3783436Meyers-1905	Verbum	Verba 	v. derivata
8053	d2e3783436Meyers-1905	Verbum	Verba 	v. composita
8054	d2e3783436Meyers-1905	Verbum	Tätigkeit 	v. reciprocum
8055	d2e3784049Meyers-1905	Verdauung	Magenpförtner 	Pylorus
8056	d2e3785738Meyers-1905	Vereinigte Staaten von Nordamerika	Kulturfläche 	improved
8057	d2e3785738Meyers-1905	Vereinigte Staaten von Nordamerika	Abänderungen 	amendments
8058	d2e3785738Meyers-1905	Vereinigte Staaten von Nordamerika	Staatsbeamte 	impeachment
8059	d2e3785738Meyers-1905	Vereinigte Staaten von Nordamerika	Gesetzentwürfe 	bills
8060	d2e3785738Meyers-1905	Vereinigte Staaten von Nordamerika	Wahlzettel 	ballots
8061	d2e3785738Meyers-1905	Vereinigte Staaten von Nordamerika	Oberrichter 	chief justice
8062	d2e3785738Meyers-1905	Vereinigte Staaten von Nordamerika	Richtern 	associate justices
8063	d2e3785738Meyers-1905	Vereinigte Staaten von Nordamerika	Abteilungen 	battalions
8064	d2e3785738Meyers-1905	Vereinigte Staaten von Nordamerika	Garnisonschulen 	Post Schools
8065	d2e3785738Meyers-1905	Vereinigte Staaten von Nordamerika	Nichtverkehrsakte 	Nonintercourseact
8066	d2e3785738Meyers-1905	Vereinigte Staaten von Nordamerika	Freibodenmänner 	freesoilers
8067	d2e3785738Meyers-1905	Vereinigte Staaten von Nordamerika	Partei 	stalwarts
8068	d2e3785738Meyers-1905	Vereinigte Staaten von Nordamerika	Reformpartei 	mugwumps
8069	d2e3789452Meyers-1905	Verhandlungsmaxime	habe 	nemo judex sine actore
8070	d2e3789452Meyers-1905	Verhandlungsmaxime	werde 	judex ne procedat ex officio
8071	d2e3789452Meyers-1905	Verhandlungsmaxime	dürfe 	judex secundam allegata et probata a partibus judicare debet
8072	d2e3789452Meyers-1905	Verhandlungsmaxime	zuzuerkennen 	judex ne eat ultra petita partium
8073	d2e3789868Meyers-1905	Verismus	Italien 	verismo
8074	d2e3790130Meyers-1905	Verjüngung [1]	Süßwasserpolypen 	Hydra
8075	d2e3790213Meyers-1905	Verkalkung	Metalle 	calcinatio
8076	d2e3791748Meyers-1905	Verlöbnis	Ehekonsens 	sponsalia de praesenti
8077	d2e3791748Meyers-1905	Verlöbnis	öffentlichem 	sponsalia publica
8078	d2e3792070Meyers-1905	Vermehrung der Pflanzen	Wasserpest 	Elodea canadensis
8079	d2e3793109Meyers-1905	Vermutung	Rechtsvermutungen 	praesumtiones juris
8080	d2e3793109Meyers-1905	Vermutung	Vermutungen 	praesumtiones juris et de jure
8081	d2e3794846Meyers-1905	Verres	Erpressung 	repetundarum
8082	d2e3795153Meyers-1905	Vers [2]	Kanzone 	chanso
8083	d2e3795298Meyers-1905	Versalĭen	benannt 	MEYER
8084	d2e3796123Meyers-1905	Verschwendung	Verschwender 	prodigus
8085	d2e3796572Meyers-1905	Versicherung	Seedarlehen 	foenus nauticum
8086	d2e3797469Meyers-1905	Versöhnung	ihm 	reconciliatio
8087	d2e3797469Meyers-1905	Versöhnung	selbst 	expiatio
8088	d2e3797469Meyers-1905	Versöhnung	Genugtuung 	satisfactio vicaria
8089	d2e3797469Meyers-1905	Versöhnung	wird 	imputatio
8090	d2e3798850Meyers-1905	Verticillātus	Quirl 	verticillus
8091	d2e3799665Meyers-1905	Verwachsung	Wasserfrosches 	Rana esculenta
8092	d2e3799819Meyers-1905	Verwaltung	Verwaltungsgerichtsbarkeit 	Juridiction administrative
8093	d2e3799819Meyers-1905	Verwaltung	diese 	Contentieux
8094	d2e3802147Meyers-1905	Vestalinnen	Stirnbinde 	infula
8095	d2e3802147Meyers-1905	Vestalinnen	Bändern 	vittae
8096	d2e3802147Meyers-1905	Vestalinnen	Schleier 	suffibulum
8097	d2e3802572Meyers-1905	Veterinär	französischen 	vétérinaire
8098	d2e3802572Meyers-1905	Veterinär	englischen 	veterinary
8099	d2e3803149Meyers-1905	Vevey	Ort 	Viviscus
8100	d2e3805228Meyers-1905	Victorĭa [6]	Scheidegebirge 	Dividing Range
8101	d2e3807017Meyers-1905	Viehzucht	Abstammung 	pedigree
8102	d2e3807679Meyers-1905	Vielfraß	Marder 	Mustelidae
8103	d2e3808256Meyers-1905	Vierblätteriger Klee	Klee 	Trifolium
8104	d2e3808316Meyers-1905	Vierdung	Silber 	marca argenti
8105	d2e3810045Meyers-1905	Vigilĭen	Tagwachen 	excubiae
8106	d2e3810682Meyers-1905	Vikār	Vikare 	vicars
8107	d2e3810842Meyers-1905	Viktor Amadēus	Gesetzbuch 	Codex Victorianus
