	EntryID	Headword	Hyponym
2993	d2e1148187Meyers-1905	Folĭa	F. Digitalis
2994	d2e1148187Meyers-1905	Folĭa	F. Farfarae
2995	d2e1148187Meyers-1905	Folĭa	F. Jaborandi
2996	d2e1148187Meyers-1905	Folĭa	F. Juglandis
2997	d2e1148187Meyers-1905	Folĭa	F. Laurocerasi
2998	d2e1148187Meyers-1905	Folĭa	F. Malabathri
2999	d2e1148187Meyers-1905	Folĭa	F. Melissae
3000	d2e1148187Meyers-1905	Folĭa	F. Menthae crispae
3001	d2e1148187Meyers-1905	Folĭa	F. Menthae piperitae
3002	d2e1148187Meyers-1905	Folĭa	F. Millefolii
3003	d2e1148187Meyers-1905	Folĭa	F. Nicotianae
3004	d2e1148187Meyers-1905	Folĭa	F. Rosmarini, Roris marini
3005	d2e1148187Meyers-1905	Folĭa	F. Salviae
3006	d2e1148187Meyers-1905	Folĭa	F. Sennae
3007	d2e1148187Meyers-1905	Folĭa	F. Sennae spiritu extracta
3008	d2e1148187Meyers-1905	Folĭa	F. Stramonii
3009	d2e1148187Meyers-1905	Folĭa	F. Trifolii fibrini
3010	d2e1148187Meyers-1905	Folĭa	F. Uvae ursi
3011	d2e1148340Meyers-1905	Folie	F. raisonnante
3012	d2e1148340Meyers-1905	Folie	F. circulaire
3013	d2e1149079Meyers-1905	Fonds	F. publics
3014	d2e1149079Meyers-1905	Fonds	F. d'Etat
3015	d2e1149151Meyers-1905	Foenicŭlum	F. vulgare
3016	d2e1149151Meyers-1905	Foenicŭlum	F. capillaceum
3017	d2e1149151Meyers-1905	Foenicŭlum	F. officinale
3018	d2e1149151Meyers-1905	Foenicŭlum	F. dulce
3019	d2e1149151Meyers-1905	Foenicŭlum	F. piperitum
3020	d2e1149907Meyers-1905	Fontevrault	F. et ses monuments
3021	d2e1149954Meyers-1905	Fontinālis	F. antipyretica
3022	d2e1150286Meyers-1905	Forāmen	F. occipitale magnum
3023	d2e1150286Meyers-1905	Forāmen	F. Monroi
3024	d2e1153869Meyers-1905	Formosa [1]	F. under the Dutch
3025	d2e1153869Meyers-1905	Formosa [1]	From far F. The island, its people and missions
3026	d2e1154175Meyers-1905	Formŭla	F. Concordiae
3027	d2e1154175Meyers-1905	Formŭla	F. Consensus Helvetica
3028	d2e1154546Meyers-1905	Fornix	F. Fabii
3029	d2e1158896Meyers-1905	Fortūna	F. bona, felix, obsequens, respiciens
3030	d2e1158896Meyers-1905	Fortūna	F. mala
3031	d2e1158896Meyers-1905	Fortūna	F. dubia
3032	d2e1158896Meyers-1905	Fortūna	F. privata
3033	d2e1158896Meyers-1905	Fortūna	F. publica
3034	d2e1158896Meyers-1905	Fortūna	F. barbata
3035	d2e1158896Meyers-1905	Fortūna	F. virgo
3036	d2e1158896Meyers-1905	Fortūna	F. muliebris
3037	d2e1158896Meyers-1905	Fortūna	F. virilis
3038	d2e1158896Meyers-1905	Fortūna	F. liberum
3039	d2e1158896Meyers-1905	Fortūna	F. populi Romani
3040	d2e1158896Meyers-1905	Fortūna	F. patricia, equestris
3041	d2e1158896Meyers-1905	Fortūna	F. Augusta
3042	d2e1158896Meyers-1905	Fortūna	F. victrix
3043	d2e1158896Meyers-1905	Fortūna	F. dux
3044	d2e1158896Meyers-1905	Fortūna	F. redux
3045	d2e1158896Meyers-1905	Fortūna	F. primigenia
3046	d2e1159087Meyers-1905	Fortune [1]	F. de mer
3047	d2e1159242Meyers-1905	Forum	F. venalia
3048	d2e1159242Meyers-1905	Forum	F. boarium
3049	d2e1159242Meyers-1905	Forum	F. olitorium
3050	d2e1159242Meyers-1905	Forum	F. piscarium
3051	d2e1159242Meyers-1905	Forum	F. suarium
3052	d2e1159242Meyers-1905	Forum	F. Romanum
3053	d2e1159242Meyers-1905	Forum	F. magnum
3054	d2e1159242Meyers-1905	Forum	F. Appii
3055	d2e1159242Meyers-1905	Forum	F. Cornelii
3056	d2e1159242Meyers-1905	Forum	F. Fulvii
3057	d2e1159242Meyers-1905	Forum	F. Julii
3058	d2e1159242Meyers-1905	Forum	F. Livii
3059	d2e1159242Meyers-1905	Forum	F. Popillii
3060	d2e1159242Meyers-1905	Forum	F. Popillii
3061	d2e1159242Meyers-1905	Forum	F. Segusiavorum
3062	d2e1159242Meyers-1905	Forum	F. Sempronii
3063	d2e1159242Meyers-1905	Forum	F. cambiale
3064	d2e1159242Meyers-1905	Forum	F. competens
3065	d2e1159242Meyers-1905	Forum	F. incompetens
3066	d2e1159242Meyers-1905	Forum	F. contractus
3067	d2e1159242Meyers-1905	Forum	F. delicti commissi
3068	d2e1159242Meyers-1905	Forum	F. deprehensionis
3069	d2e1159242Meyers-1905	Forum	F. domicilii
3070	d2e1159242Meyers-1905	Forum	F. ecclesiasticum
3071	d2e1159242Meyers-1905	Forum	F. originis
3072	d2e1159242Meyers-1905	Forum	F. privilegiatum
3073	d2e1159242Meyers-1905	Forum	F. rei sitae
3074	d2e1159242Meyers-1905	Forum	F. supremum
3075	d2e1159658Meyers-1905	Fossa	F. axillaris
3076	d2e1159658Meyers-1905	Fossa	F. lacrimalis
3077	d2e1159658Meyers-1905	Fossa	F. temporalis
3078	d2e1159658Meyers-1905	Fossa	F. Sylvii
3079	d2e1160918Meyers-1905	Fouquierĭa	F. splendens
3080	d2e1160918Meyers-1905	Fouquierĭa	F. columnaris
3081	d2e1160969Meyers-1905	Fouquier-Tinville	F. et le Tribunal révolutionnaire
3082	d2e1161134Meyers-1905	Fourcroya	F. gigantea
3083	d2e1161134Meyers-1905	Fourcroya	F. foetida
3084	d2e1161134Meyers-1905	Fourcroya	F. cubensis
3085	d2e1161134Meyers-1905	Fourcroya	F. foetida
3086	d2e1161134Meyers-1905	Fourcroya	F. Lindeni
3087	d2e1161338Meyers-1905	Fourier	F. et son système
3088	d2e1161946Meyers-1905	Fovĕa	F. axillaris
3089	d2e1161946Meyers-1905	Fovĕa	F. nectarifera
3090	d2e1166129Meyers-1905	Frankenĭa	F. grandiflora
3091	d2e1166129Meyers-1905	Frankenĭa	F. Berteroana
3092	d2e1167825Meyers-1905	Franklin [2]	F. in France
3093	d2e1174016Meyers-1905	Franz Joseph-Orden	F. J.
3094	d2e1180194Meyers-1905	Frater	F. consanguineus
3095	d2e1182317Meyers-1905	Fraus	F. optica
3096	d2e1182684Meyers-1905	Fredericia	F. og Omegn
3097	d2e1183362Meyers-1905	Freesĭa	F. refracta
