	EntryID	Headword	meaning
2315	d2e3293601Meyers-1905	Schulchan aruch	gedeckter Tisch
2316	d2e3298990Meyers-1905	Schusterfleck	Rosalia cara mia
2317	d2e3315965Meyers-1905	Schwegelpfeife	Pfeife
2318	d2e3326728Meyers-1905	Scoglien	Klippe
2319	d2e3327193Meyers-1905	Score [2]	Stiege
2320	d2e3327413Meyers-1905	Scotch Grays	Schotten-Grauschimmel
2321	d2e3327448Meyers-1905	Scotsman, The	der Schotte
2322	d2e3328305Meyers-1905	Scudo	Schild
2323	d2e3329374Meyers-1905	Sebaste	die Ehrwürdige
2324	d2e3329880Meyers-1905	Sebîl	Weg Gottes
2325	d2e3330269Meyers-1905	Secentismus	sechshundert
2326	d2e3341608Meyers-1905	Segler [2]	Langhänder
2327	d2e3345600Meyers-1905	Seigneur	der ältere
2328	d2e3348116Meyers-1905	Sekkatūr	trocken
2329	d2e3351147Meyers-1905	Selekta	auserlesene Klasse
2330	d2e3351871Meyers-1905	Seligkeit	gut
2331	d2e3351871Meyers-1905	Seligkeit	hochbeglückt
2332	d2e3353531Meyers-1905	Seminār	Pflanzschule
2333	d2e3354312Meyers-1905	Semmel	Weizenmehl
2334	d2e3354782Meyers-1905	Semper idem	immer derselbe
2335	d2e3355182Meyers-1905	Senâne	Weib
2336	d2e3356090Meyers-1905	Senĕcaindianer	das Volk des großen Hügels
2337	d2e3358964Meyers-1905	Sensibilität	Empfindlichkeit
2338	d2e3360877Meyers-1905	Septŭaginta	die Siebzig
2339	d2e3361122Meyers-1905	Sequénz [1]	Folge
2340	d2e3368416Meyers-1905	Setigĕra	Borstenträger
2341	d2e3371948Meyers-1905	Sfumāto	verdunsten
2342	d2e3371948Meyers-1905	Sfumāto	verfliegen
2343	d2e3372028Meyers-1905	Sgraffitomalerei	kratzen
2344	d2e3372225Meyers-1905	Shag	Zottelhaar
2345	d2e3372263Meyers-1905	Shakers	Schüttler
2346	d2e3372263Meyers-1905	Shakers	Zitterer
2347	d2e3373908Meyers-1905	Sheriff	Hüter oder Richter der Grafschaft
2348	d2e3374901Meyers-1905	Shorthand	Kurzhand
2349	d2e3375469Meyers-1905	Siam	Land der Freien
2350	d2e3376485Meyers-1905	Sibirische Eisenbahn	Sibirien
2351	d2e3379103Meyers-1905	Siderismus	Eisen
2352	d2e3380047Meyers-1905	Siebenbürgen	Waldland
2353	d2e3383697Meyers-1905	Sierra	Säge
2354	d2e3385936Meyers-1905	Sikarĭer	Dolch
2355	d2e3386006Meyers-1905	Sikh	Jünger
2356	d2e3394832Meyers-1905	Singapur	Löwenstadt
2357	d2e3398036Meyers-1905	Sirĭus	Hundsstern
2358	d2e3401109Meyers-1905	Sizilien, Königreich beider	Italien
2359	d2e3402109Meyers-1905	Skalden	Dichter
2360	d2e3403322Meyers-1905	Skat	weglegen
2361	d2e3404129Meyers-1905	Ski	Scheit
2362	d2e3404463Meyers-1905	Skiostāt	Schatten
2363	d2e3405278Meyers-1905	Sklerēm	hart
2364	d2e3405825Meyers-1905	Skolopanen	fromme Schulen
2365	d2e3406963Meyers-1905	Skrubber	Kratzer
2366	d2e3407296Meyers-1905	Sküs	Entschuldigung
2367	d2e3411851Meyers-1905	Smoking	Rauchjackett
2368	d2e3413736Meyers-1905	Society for the Propagation of the Gospel in foreign parts	Gesellschaft für die Fortpflanzung des Evangeliums in fremden Landen
2369	d2e3415360Meyers-1905	Softa	verbrannt
2370	d2e3415602Meyers-1905	Sohar [1]	Glanz
2371	d2e3416957Meyers-1905	Sol [3]	Sonne
2372	d2e3419109Meyers-1905	Solĭdus	Ganzstück
2373	d2e3419430Meyers-1905	Solipsen	allein
2374	d2e3419430Meyers-1905	Solipsen	selbst
2375	d2e3419688Meyers-1905	Solive	Balken
2376	d2e3420375Meyers-1905	Solo [1]	allein
2377	d2e3423388Meyers-1905	Sommitäten	Spitzen
2378	d2e3424426Meyers-1905	Sonett	Tönchen
2379	d2e3424426Meyers-1905	Sonett	kleiner Tonsatz
2380	d2e3430751Meyers-1905	Sortes	Lose
2381	d2e3431160Meyers-1905	Sospīro	Seufzer
2382	d2e3432304Meyers-1905	Soupir	Seufzer
2383	d2e3433417Meyers-1905	Souverän	zu oberst befindlich
2384	d2e3436345Meyers-1905	Spalmatōri	Schaf-Inseln
2385	d2e3444304Meyers-1905	Sparte	teilen
2386	d2e3445066Meyers-1905	Spathifloren	Hüllblütige
2387	d2e3446218Meyers-1905	Specŭla	Warte
2388	d2e3447820Meyers-1905	Spektabilität	ansehnlich
2389	d2e3447837Meyers-1905	Spektākel	Anblick
2390	d2e3452266Meyers-1905	Spezĭestaler	Gesicht
2391	d2e3454427Meyers-1905	Spider	Spinne
2392	d2e3465278Meyers-1905	Sporco	unrein
2393	d2e3472818Meyers-1905	Srinagar	Sonnenstadt
2394	d2e3475550Meyers-1905	Stābat māter	die Mutter [Jesu] stand [am Kreuz]
2395	d2e3476620Meyers-1905	Staccāto	abgestoßen
2396	d2e3482250Meyers-1905	Stammregister	daneben
2397	d2e3487480Meyers-1905	Starosten	Älteste
2398	d2e3487674Meyers-1905	Stars and stripes	Sterne und Streifen
2399	d2e3497250Meyers-1905	Steinhaufen	Toter Mann
2400	d2e3502168Meyers-1905	Stellionāt	Sterneidechse
2401	d2e3503956Meyers-1905	Stenographie	Engschrift
2402	d2e3503956Meyers-1905	Stenographie	Geschichte und Systeme der Stenographie
2403	d2e3504838Meyers-1905	Stephan [1]	Kranz
2404	d2e3504838Meyers-1905	Stephan [1]	Bekränzter
2405	d2e3504838Meyers-1905	Stephan [1]	Gekrönter
2406	d2e3505747Meyers-1905	Steppe	flaches
2407	d2e3505747Meyers-1905	Steppe	dürres Land
2408	d2e3506308Meyers-1905	Stēr [2]	starr
2409	d2e3506308Meyers-1905	Stēr [2]	fest
2410	d2e3506947Meyers-1905	Stereo...	fest
2411	d2e3506947Meyers-1905	Stereo...	starr
2412	d2e3514592Meyers-1905	Stiefel [1]	Sommerschuh
2413	d2e3515163Meyers-1905	Stiergefechte	Rennen
2414	d2e3515163Meyers-1905	Stiergefechte	Feste
2415	d2e3515653Meyers-1905	Stiftshütte	Versammlungszelt
2416	d2e3515857Meyers-1905	Stigma	Stich
2417	d2e3515995Meyers-1905	Stikine	großer Fluß
2418	d2e3523010Meyers-1905	Stone [1]	Stein
2419	d2e3523155Meyers-1905	Stonehenge	hängender Stein
2420	d2e3527480Meyers-1905	Strafrecht	peinliches Recht
2421	d2e3528131Meyers-1905	Strafrechtswissenschaft	gesamte S.
2422	d2e3528131Meyers-1905	Strafrechtswissenschaft	Sciences pénales
2423	d2e3529783Meyers-1905	Stralzĭo	gütlicher Vergleich
2424	d2e3535362Meyers-1905	Streik	Schlag
2425	d2e3535362Meyers-1905	Streik	Streich
2426	d2e3535806Meyers-1905	Strelitzen	Schützen
2427	d2e3536387Meyers-1905	Stretto [1]	gedrängt
2428	d2e3538735Meyers-1905	Strohwitwer	Graswitwe
2429	d2e3545325Meyers-1905	Stundisten	Stunde
2430	d2e3548512Meyers-1905	Suahēli	Bewohner des Sahel
2431	d2e3548512Meyers-1905	Suahēli	Küstenbewohner
2432	d2e3549272Meyers-1905	Subiáco	unterhalb der Seen
2433	d2e3549571Meyers-1905	Sub judĭce	unter dem Richter
2434	d2e3552964Meyers-1905	Sudân	Land der Schwarzen
2435	d2e3556164Meyers-1905	Suffragĭum	Scherbe
2436	d2e3556436Meyers-1905	Suggestion	Eingebung
2437	d2e3559256Meyers-1905	Sultan	Herrscher
2438	d2e3560680Meyers-1905	Summepiskopāt	oberstes Bischoftum
2439	d2e3561938Meyers-1905	Sun, The	die Sonne
2440	d2e3564042Meyers-1905	Supremāt	Obergewalt
2441	d2e3567043Meyers-1905	Sutti	treue Gattin
2442	d2e3567575Meyers-1905	Svarabhakti	Vokalentfaltung
2443	d2e3568067Meyers-1905	Swadeshi	selbst
2444	d2e3568067Meyers-1905	Swadeshi	Land
2445	d2e3568572Meyers-1905	Sweater [1]	Schwitzer
2446	d2e3570291Meyers-1905	Sykophánten	Feige
2447	d2e3570291Meyers-1905	Sykophánten	anzeigen
2448	d2e3572526Meyers-1905	Synagōge	Versammlung
2449	d2e3572526Meyers-1905	Synagōge	Versammlungshaus
2450	d2e3572570Meyers-1905	Synallagmatische Verträge	wechseln
2451	d2e3572570Meyers-1905	Synallagmatische Verträge	tauschen
2452	d2e3573253Meyers-1905	Synedrĭon	Ratsversammlung
2453	d2e3573253Meyers-1905	Synedrĭon	Hoher Rat
2454	d2e3574303Meyers-1905	Synthēse	Zusammensetzung
2455	d2e3576297Meyers-1905	Systŏle	Zusammenziehung
2456	d2e3578050Meyers-1905	Szientisten	die Wissenden
2457	d2e3580457Meyers-1905	Tablīnum	Schreibtafeln
2458	d2e3580523Meyers-1905	Tabor [2]	Feldlager
2459	d2e3580765Meyers-1905	Tabulārersitzung	Brett
2460	d2e3580765Meyers-1905	Tabulārersitzung	Tafel
2461	d2e3580765Meyers-1905	Tabulārersitzung	Schuldbuch
2462	d2e3581059Meyers-1905	Tācet	schweigt
2463	d2e3587002Meyers-1905	Talént [2]	Wage
2464	d2e3588459Meyers-1905	Talmud	Studium
2465	d2e3588459Meyers-1905	Talmud	Lehre
2466	d2e3588459Meyers-1905	Talmud	Belehrung
2467	d2e3591016Meyers-1905	Tanganjīka	Äquatorialafrika
2468	d2e3591016Meyers-1905	Tanganjīka	Deutsch-Ostafrika
2469	d2e3592936Meyers-1905	Tânsîmât	Ordnung
2470	d2e3592936Meyers-1905	Tânsîmât	Reglement
2471	d2e3593705Meyers-1905	Taoismus	Vernunft
2472	d2e3593986Meyers-1905	Tapēten	Teppich
2473	d2e3593986Meyers-1905	Tapēten	Decke
2474	d2e3596054Meyers-1905	Tardigrăda	Langsamgänger
2475	d2e3596350Meyers-1905	Targum	Übersetzung
2476	d2e3596870Meyers-1905	Tarnkappe	verbergen
2477	d2e3597278Meyers-1905	Tarquinĭus Priscus	der Alte
2478	d2e3597401Meyers-1905	Tarrasbüchsen	Bollwerk
2479	d2e3597401Meyers-1905	Tarrasbüchsen	Schirm
2480	d2e3598819Meyers-1905	Ta'sije	Tröstung
2481	d2e3598819Meyers-1905	Ta'sije	Beleidsbezeigung
2482	d2e3600522Meyers-1905	Tatler	Plauderer
2483	d2e3604211Meyers-1905	Taurus [2]	Gebirge
2484	d2e3606305Meyers-1905	Tea-gown	Teegewand
2485	d2e3608383Meyers-1905	Tefsîr	Auslegung
2486	d2e3610743Meyers-1905	Tekje	Ruheplatz
2487	d2e3611268Meyers-1905	Telegonīe	Voraus- oder Fernzeugung
2488	d2e3611388Meyers-1905	Telegraph	Fernschreiber
2489	d2e3613076Meyers-1905	Telepathīe	Fernfühlung
2490	d2e3613076Meyers-1905	Telepathīe	Fernegefühl
2491	d2e3616531Meyers-1905	Tempo [1]	Zeit
2492	d2e3616616Meyers-1905	Temporalĭen	weltliche Vorteile
2493	d2e3616813Meyers-1905	Tempus continŭum	ununterbrochen fortlaufende Zeit
2494	d2e3616856Meyers-1905	Tempus utĭle	taugliche Zeit
2495	d2e3618426Meyers-1905	Tenorīno	kleiner Tenor
2496	d2e3619527Meyers-1905	Teratologie	Naturwunder
2497	d2e3620583Meyers-1905	Termīn	Grenze
2498	d2e3622076Meyers-1905	Terrakotta	gebrannte Erde
2499	d2e3622558Meyers-1905	Terreur	Schrecken
2500	d2e3624478Meyers-1905	Test [1]	Scherbe
2501	d2e3624501Meyers-1905	Test [2]	Probe
2502	d2e3624501Meyers-1905	Test [2]	Untersuchung
2503	d2e3624554Meyers-1905	Testakte	Probe
2504	d2e3625140Meyers-1905	Teston	Kopfstück
2505	d2e3626202Meyers-1905	Tetragynus	vierweibig
2506	d2e3626533Meyers-1905	Tetrandrus	viermännig
2507	d2e3627316Meyers-1905	Teufel [1]	Verleumder
2508	d2e3629381Meyers-1905	Thags	Täuscher
2509	d2e3629534Meyers-1905	Thalamifloren	Bodenblütige
2510	d2e3630548Meyers-1905	Thanksgiving-day	Danksagungstag
2511	d2e3633190Meyers-1905	Theodĕrich	Volksherrscher
2512	d2e3633274Meyers-1905	Theodicee	Gottesrechtfertigung
2513	d2e3633403Meyers-1905	Theodor	Gottesgabe
2514	d2e3633403Meyers-1905	Theodor	Gottgeweihter
2515	d2e3634789Meyers-1905	Therapeuten	Diener
2516	d2e3636371Meyers-1905	Thermopylen	Tor der warmen Quellen
2517	d2e3636758Meyers-1905	Thesaurus	Schatz
2518	d2e3641149Meyers-1905	Thora	Lehre
2519	d2e3641149Meyers-1905	Thora	Unterweisung
2520	d2e3642608Meyers-1905	Thread	Faden
2521	d2e3648419Meyers-1905	Tiënschan	Himmelsgebirge
2522	d2e3648419Meyers-1905	Tiënschan	Geisterberg
2523	d2e3650470Meyers-1905	Tiers-état	dritte Stand
2524	d2e3651471Meyers-1905	Tigris [2]	Pfeil
2525	d2e3652678Meyers-1905	Timbuktu	Bauchhöhle
2526	d2e3652778Meyers-1905	Times	Zeiten
2527	d2e3653195Meyers-1905	Timur	Eisen
2528	d2e3654292Meyers-1905	Tinte	Farbe
2529	d2e3654821Meyers-1905	Tinto	dunkelrot
2530	d2e3658321Meyers-1905	Titŭlo lucratīvo	durch Gewinntitel
2531	d2e3659108Meyers-1905	Tmēsis	Abschneiden
2532	d2e3659994Meyers-1905	Tockieren	berühren
2533	d2e3661648Meyers-1905	Tōken	Zeichen
2534	d2e3661687Meyers-1905	Tokio	Osthauptstadt
2535	d2e3665876Meyers-1905	Tonneau [1]	Tonne
2536	d2e3665876Meyers-1905	Tonneau [1]	Faß
2537	d2e3667432Meyers-1905	Tope	Grabhügel
2538	d2e3668370Meyers-1905	Topp	Spitze
2539	d2e3668627Meyers-1905	Toque [2]	Strichprobe des Goldes
2540	d2e3668627Meyers-1905	Toque [2]	Feingehaltstempel
2541	d2e3671645Meyers-1905	Tort	verdreht
2542	d2e3671662Meyers-1905	Torte	gedreht
2543	d2e3677925Meyers-1905	Trachyt	rauh
2544	d2e3678645Meyers-1905	Tragelăphos	Bockshirsch
2545	d2e3679500Meyers-1905	Train [1]	Troß
2546	d2e3679500Meyers-1905	Train [1]	Fuhrwesen
2547	d2e3680411Meyers-1905	Trampdampfer	Landstreicher
2548	d2e3683897Meyers-1905	Trasse	Spur
2549	d2e3683897Meyers-1905	Trasse	Fährte
2550	d2e3686192Meyers-1905	Travestīe	verkleiden
2551	d2e3686719Meyers-1905	Trecento	dreihundert
2552	d2e3688174Meyers-1905	Tremŏlo	Beben
2553	d2e3688174Meyers-1905	Tremŏlo	bebend
2554	d2e3688680Meyers-1905	Trente-et-quarante	dreißig und vierzig
2555	d2e3688752Meyers-1905	Trentīno	Gebiet von Trento
2556	d2e3689365Meyers-1905	Tresett	drei Sieben
2557	d2e3695180Meyers-1905	Trigynus	dreiweibig
2558	d2e3695974Meyers-1905	Trimĕter	Sechsfüßer
2559	d2e3697275Meyers-1905	Trioecus	dreihäusig
2560	d2e3700134Meyers-1905	Triumvirn	Dreimänner
2561	d2e3702049Meyers-1905	Troizko-Sergiëwsches Kloster	Dreieinigkeitskloster des heil. Sergius
2562	d2e3702734Meyers-1905	Trombe	Trompete
2563	d2e3705146Meyers-1905	Tropus	Wendung
2564	d2e3705146Meyers-1905	Tropus	Umkehr
2565	d2e3706079Meyers-1905	Truchseß	Vorgesetzter der truht
2566	d2e3706196Meyers-1905	Trucksystem	Tausch
2567	d2e3706196Meyers-1905	Trucksystem	Tauschhandel
2568	d2e3707226Meyers-1905	Trunk-Eisenbahnen	Hauptlinien
2569	d2e3707821Meyers-1905	Trust	Vertrauen
2570	d2e3707935Meyers-1905	Truth	Wahrheit
2571	d2e3709258Meyers-1905	Tschapka	Mütze
2572	d2e3712167Meyers-1905	Tschikōsch	Füllen
2573	d2e3714724Meyers-1905	Tuba [1]	Röhre
2574	d2e3715984Meyers-1905	Tucuman	Baumwolland
2575	d2e3717587Meyers-1905	Tulumbadschi	Spritzenmann
2576	d2e3718271Meyers-1905	Tundra	Moossteppe
2577	d2e3719171Meyers-1905	Tunnel	Trichter
2578	d2e3719171Meyers-1905	Tunnel	Röhre
2579	d2e3723355Meyers-1905	Turkmēnen	schaft
2580	d2e3723355Meyers-1905	Turkmēnen	Türkenschaft
2581	d2e3726994Meyers-1905	Tuz Tschölü	Salzsteppe
2582	d2e3728590Meyers-1905	Typhus	Rauch
2583	d2e3728590Meyers-1905	Typhus	Dunst
2584	d2e3728590Meyers-1905	Typhus	Stumpfsinn
2585	d2e3728590Meyers-1905	Typhus	Blödsinn
2586	d2e3731943Meyers-1905	Überpflichtige Werke	überflüssige
2587	d2e3733018Meyers-1905	Ubiquität	Allgegenwart
2588	d2e3735412Meyers-1905	Uhr	Stunde
2589	d2e3736437Meyers-1905	Ukás	befehlen
2590	d2e3736734Meyers-1905	Ula	die erste
2591	d2e3737083Meyers-1905	Ulema	Wissender
2592	d2e3737083Meyers-1905	Ulema	Gelehrter
2593	d2e3737268Meyers-1905	Ulfĭlas	Wölfel
2594	d2e3738494Meyers-1905	Ultima Thule	die äußerste Thule
2595	d2e3739150Meyers-1905	Umbella	Sonnenschirm
2596	d2e3741607Meyers-1905	Undergraduate	Nichtgraduierter
2597	d2e3741642Meyers-1905	Undīnen	Welle
2598	d2e3743104Meyers-1905	Ungarn	Magyarenland
2599	d2e3744708Meyers-1905	Ungeschlacht	Geschlecht
2600	d2e3746707Meyers-1905	Universitäten	Gesamtheiten
2601	d2e3752281Meyers-1905	Unziālbuchstaben	Zoll
2602	d2e3754426Meyers-1905	Urbar	urbar
2603	d2e3757715Meyers-1905	Ursa	Bärin
2604	d2e3760269Meyers-1905	Usk [1]	Wasser
2605	d2e3760301Meyers-1905	Uskōken	Flüchtlinge
2606	d2e3760771Meyers-1905	Usta	Meister
2607	d2e3761560Meyers-1905	Ut desint vires, tamen est laudanda voluntas	wenn auch die Kräfte fehlen
2608	d2e3761560Meyers-1905	Ut desint vires, tamen est laudanda voluntas	so ist doch der gute Wille zu loben
2609	d2e3761841Meyers-1905	Utĭle dulci	das Nützliche mit dem Angenehmen [verbinden]
2610	d2e3761858Meyers-1905	Utĭle tempus	nützliche Zeit
2611	d2e3761877Meyers-1905	Utĭlis actio	nützliche Klage
2612	d2e3762019Meyers-1905	Uti possidētis	wie ihr besitzt
2613	d2e3762122Meyers-1905	Utopĭa	Nirgendheim
2614	d2e3763997Meyers-1905	Vademēkum	geh mit mir
2615	d2e3764320Meyers-1905	Vagánten	Umherstreifer
2616	d2e3764540Meyers-1905	Vagus	herumschweifender Nerv
2617	d2e3769752Meyers-1905	Vanua Levu	das große Land
2618	d2e3770593Meyers-1905	Variationen	Veränderungen
2619	d2e3772017Meyers-1905	Vasen	Gefäß
2620	d2e3772214Meyers-1905	Vaskulös	Gefäß
2621	d2e3772214Meyers-1905	Vaskulös	Ader
2622	d2e3774394Meyers-1905	Vedūte	Gesehenes
2623	d2e3774781Meyers-1905	Vegetarismus	gesund
2624	d2e3774781Meyers-1905	Vegetarismus	munter
2625	d2e3775882Meyers-1905	Velarĭum	Segel
2626	d2e3776665Meyers-1905	Velleïtät	wollen
2627	d2e3777127Meyers-1905	Velum [1]	Segel
2628	d2e3777736Meyers-1905	Vendredi	Venustag
2629	d2e3780430Meyers-1905	Venus [1]	die Liebliche
2630	d2e3780430Meyers-1905	Venus [1]	Freundliche
2631	d2e3795113Meyers-1905	Vers [1]	umwenden
2632	d2e3797321Meyers-1905	Versi sciolti	reimlose Verse
2633	d2e3799102Meyers-1905	Vertonung	Vorzeigung. Vorstellung
2634	d2e3802798Meyers-1905	Veto	ich verbiete
2635	d2e3805473Meyers-1905	Victorĭa Niansa	zweites Meer
2636	d2e3813092Meyers-1905	Villers-Cotterets	Wald von Retz
2637	d2e3814673Meyers-1905	Vinēta	Wendenstadt
2638	d2e3814755Meyers-1905	Vingt-un	einundzwanzig
2639	d2e3814911Meyers-1905	Vinkulieren	Band
2640	d2e3814940Meyers-1905	Vinland	Weinland
2641	d2e3815019Meyers-1905	Vinodōl	Vallis vinaria
2642	d2e3816185Meyers-1905	Violoncello	kleiner Violone
2643	d2e3817111Meyers-1905	Virgŭla	kleine Rute
2644	d2e3818508Meyers-1905	Visīer	sehen
2645	d2e3819522Meyers-1905	Visum	das Gesehene
2646	d2e3825748Meyers-1905	Volapük	Weltsprache
2647	d2e3825748Meyers-1905	Volapük	Welt
2648	d2e3825748Meyers-1905	Volapük	sprechen
2649	d2e3830303Meyers-1905	Volontär	Freiwilliger
2650	d2e3830555Meyers-1905	volta	mal
2651	d2e3837263Meyers-1905	Vox humāna	Menschenstimme
2652	d2e3839097Meyers-1905	Waadt	Waldgau
2653	d2e3846525Meyers-1905	Währung	Gültigkeit
2654	d2e3847988Meyers-1905	Walafried Strabo	der Schielende
2655	d2e3852812Meyers-1905	Walide	Gebärerin
2656	d2e3852812Meyers-1905	Walide	Mutter
2657	d2e3855235Meyers-1905	Walnußbaum	Jupiters Eichel
2658	d2e3856138Meyers-1905	Waltharilied	Waltharius manufortis
2659	d2e3859667Meyers-1905	Wappen	Wappen und Landesfarben sämtlicher Länder
2660	d2e3874019Meyers-1905	Wat Tyler	Walter
2661	d2e3874019Meyers-1905	Wat Tyler	der Ziegelbrenner
2662	d2e3881816Meyers-1905	Weichbild	Haus
2663	d2e3881816Meyers-1905	Weichbild	befestigtes Haus
2664	d2e3881816Meyers-1905	Weichbild	Burg
2665	d2e3895241Meyers-1905	Welsh rabbit	Walliser Kaninchen
2666	d2e3895241Meyers-1905	Welsh rabbit	Leckerbissen
2667	d2e3901105Meyers-1905	Werwolf	Mannwolf
2668	d2e3901541Meyers-1905	Wesir	Träger
2669	d2e3901541Meyers-1905	Wesir	Stütze
2670	d2e3907266Meyers-1905	Wey [1]	Abgewogenes
2671	d2e3908082Meyers-1905	Whisky	Lebenswasser
2672	d2e3908386Meyers-1905	Whiteboys	Weißburschen
2673	d2e3908551Meyers-1905	White Mountains	weiße Berge
2674	d2e3908620Meyers-1905	White scour	weißer Durchfall
2675	d2e3926225Meyers-1905	Wingolf	Freundeshalle
2676	d2e3926225Meyers-1905	Wingolf	Tempel der Freundschaft
2677	d2e3932741Meyers-1905	Wistritza	kleines Schwarzwasser
2678	d2e3933205Meyers-1905	Witte [1]	die Weiße
2679	d2e3934518Meyers-1905	Witz [1]	wissen
2680	d2e3935989Meyers-1905	Wódka	Wässerchen
2681	d2e3939579Meyers-1905	Wolga	die Freigebige
2682	d2e3941877Meyers-1905	Wolof	die Schwarzen
2683	d2e3941877Meyers-1905	Wolof	den Roten
2684	d2e3944704Meyers-1905	Wotjaken	Menschen
2685	d2e3955951Meyers-1905	Xerodérma	trockne Haut
2686	d2e3957413Meyers-1905	Yangtsekiang	Sohn der Provinz Yang
2687	d2e3957413Meyers-1905	Yangtsekiang	des Weltmeers Sohn
2688	d2e3958304Meyers-1905	Yellow poplar	gelbe Pappel
2689	d2e3958323Meyers-1905	Yellow root	gelbe Wurzel
2690	d2e3958406Meyers-1905	Yellow wood	Gelbholz
2691	d2e3959652Meyers-1905	Yosemitetal	großer Grislybär
2692	d2e3967065Meyers-1905	Zanni	Johann
2693	d2e3967220Meyers-1905	Zapateādo	Schuh
2694	d2e3969456Meyers-1905	Zchenis-Zchali	Pferdefluß
2695	d2e3969563Meyers-1905	Zebaōth	Heer
2696	d2e3969944Meyers-1905	Zeche	anordnen
2697	d2e3975862Meyers-1905	Zemént	Bruchstein
2698	d2e3976781Meyers-1905	Zendsch	Land der Schwarzen
2699	d2e3977622Meyers-1905	Zenti	hundert
2700	d2e3979383Meyers-1905	Zenturĭe	hundert
2701	d2e3979606Meyers-1905	Zepter	Stab
2702	d2e3980816Meyers-1905	Zertioration	Vergewisserung
2703	d2e3986696Meyers-1905	Zimentieren	Versuch
2704	d2e3986696Meyers-1905	Zimentieren	Probe
2705	d2e3988255Meyers-1905	Zingel	Gürtel
2706	d2e3994562Meyers-1905	Zitadelle	Stadtfeste
2707	d2e3997559Meyers-1905	Zobten [1]	Zoten
2708	d2e4015769Meyers-1905	Zwitterig	zweigeschlechtig
2709	d2e4016998Meyers-1905	Zyklus	Kreis
2710	d2e4016998Meyers-1905	Zyklus	Zirkel
