	EntryID	Headword	originlanguage
6152	d2e3470854Meyers-1905	Spruce-beer	engl.,
6153	d2e3471097Meyers-1905	Sprue	engl.,
6154	d2e3471128Meyers-1905	Spruit	holländ.,
6155	d2e3472117Meyers-1905	Spurĭus	lat.,
6156	d2e3472505Meyers-1905	Square	engl.,
6157	d2e3472535Meyers-1905	Squatter	engl.,
6158	d2e3472651Meyers-1905	Squire	engl.,
6159	d2e3475550Meyers-1905	Stābat māter	lat.,
6160	d2e3476620Meyers-1905	Staccāto	ital.,
6161	d2e3479346Meyers-1905	Staff College	engl.,
6162	d2e3479863Meyers-1905	Stage	engl.,
6163	d2e3479934Meyers-1905	Stagione	ital.,
6164	d2e3481075Meyers-1905	Stake [2]	engl.,
6165	d2e3481679Meyers-1905	Stalwarts	engl.,
6166	d2e3482834Meyers-1905	Stampiglia	ital.,
6167	d2e3482941Meyers-1905	Standard	engl.,
6168	d2e3483022Meyers-1905	Standard of life	engl.,
6169	d2e3484487Meyers-1905	Stanhope [1]	engl.,
6170	d2e3485712Meyers-1905	Stāpes	lat.,
6171	d2e3486001Meyers-1905	Staphylorrhaphīe	griech.,
6172	d2e3486115Meyers-1905	Star [1]	engl.,
6173	d2e3487480Meyers-1905	Starosten	slaw.,
6174	d2e3487674Meyers-1905	Stars and stripes	engl.,
6175	d2e3487691Meyers-1905	Star-spangled banner	engl.,
6176	d2e3487929Meyers-1905	Stasĭmon	griech.,
6177	d2e3488087Meyers-1905	Statēr	griech.,
6178	d2e3488252Meyers-1905	Stationär [1]	lat.,
6179	d2e3488305Meyers-1905	Stationers' Company	engl.,
6180	d2e3489188Meyers-1905	Stātor [1]	lat.,
6181	d2e3489295Meyers-1905	Statuario	ital.,
6182	d2e3489474Meyers-1905	Status duplex	lat.,
6183	d2e3489561Meyers-1905	Statute law	engl.,
6184	d2e3491198Meyers-1905	Stauropegĭon	griech.,
6185	d2e3491589Meyers-1905	Staziōne	ital.,
6186	d2e3493167Meyers-1905	Steen [1]	holländ.,
6187	d2e3493389Meyers-1905	Steeple-chase	engl.,
6188	d2e3493407Meyers-1905	Steerage	engl.,
6189	d2e3503878Meyers-1905	Stenochromīe	griech.,
6190	d2e3503956Meyers-1905	Stenographie	griech.,
6191	d2e3504369Meyers-1905	Stenokardīe	griech.,
6192	d2e3504513Meyers-1905	Stenotachygraphie	griech.,
6193	d2e3507338Meyers-1905	Stereometrīe	griech.,
6194	d2e3507369Meyers-1905	Stereophantaskōp	griech.,
6195	d2e3507557Meyers-1905	Stereotropismus	griech.,
6196	d2e3512217Meyers-1905	Steward	engl.,
6197	d2e3513095Meyers-1905	Stichomythīe	griech.,
6198	d2e3515857Meyers-1905	Stigma	griech.,
6199	d2e3516943Meyers-1905	Stilus	lat.,
6200	d2e3518579Meyers-1905	Stipendium	lat.,
6201	d2e3520033Meyers-1905	Stock-exchange	engl.,
6202	d2e3520311Meyers-1905	Stock-holder	engl.,
6203	d2e3522389Meyers-1905	Stolo	lat.,
6204	d2e3523531Meyers-1905	Stoppage	engl.,
6205	d2e3524203Meyers-1905	Storekeeper	engl.,
6206	d2e3525769Meyers-1905	Stout	engl.,
6207	d2e3529627Meyers-1905	Strait	engl.,
6208	d2e3532394Meyers-1905	Strategēm	griech.,
6209	d2e3532431Meyers-1905	Strategīe	griech.,
6210	d2e3532950Meyers-1905	Stratiōten	griech.,
6211	d2e3533860Meyers-1905	Straz	poln.,
6212	d2e3534520Meyers-1905	Street [1]	engl.,
6213	d2e3536387Meyers-1905	Stretto [1]	ital.,
6214	d2e3537329Meyers-1905	Stride	engl.,
6215	d2e3537600Meyers-1905	Strike	engl.,
6216	d2e3537720Meyers-1905	Stringéndo	ital.,
6217	d2e3537934Meyers-1905	Strizzo	ital.,
6218	d2e3540599Meyers-1905	Strophŭlus	lat.,
6219	d2e3542721Meyers-1905	Stucco lustro	ital.,
6220	d2e3543353Meyers-1905	Stud-book	engl.,
6221	d2e3543742Meyers-1905	Studĭo [2]	ital.,
6222	d2e3543756Meyers-1905	Studĭum	lat.,
6223	d2e3547883Meyers-1905	Stylīten	griech.,
6224	d2e3547983Meyers-1905	Stylolithen	griech.,
6225	d2e3549571Meyers-1905	Sub judĭce	lat.,
6226	d2e3549924Meyers-1905	Submission	lat.,
6227	d2e3550073Meyers-1905	Subrektor	lat.,
6228	d2e3550148Meyers-1905	Sub rosa	lat.,
6229	d2e3551016Meyers-1905	Subtraktion	lat.,
6230	d2e3551096Meyers-1905	Subungulāta	lat.,
6231	d2e3551218Meyers-1905	Subways	engl.,
6232	d2e3551284Meyers-1905	Succès d'estime	franz.,
6233	d2e3551298Meyers-1905	Succession duty	engl.,
6234	d2e3555503Meyers-1905	Suédoise	franz.,
6235	d2e3555683Meyers-1905	Suette miliaire	franz.,
6236	d2e3555951Meyers-1905	Suffisance	franz.,
6237	d2e3556146Meyers-1905	Suffrage universel	franz.,
6238	d2e3556164Meyers-1905	Suffragĭum	lat.,
6239	d2e3556202Meyers-1905	Suffusion	lat.,
6240	d2e3556436Meyers-1905	Suggestion	lat.,
6241	d2e3556509Meyers-1905	Suggestion mentale	franz.,
6242	d2e3556584Meyers-1905	Sugillation	lat.,
6243	d2e3556930Meyers-1905	Suite	franz.,
6244	d2e3557011Meyers-1905	Sujet	franz.,
6245	d2e3557488Meyers-1905	Sulamith	hebr.,
6246	d2e3558675Meyers-1905	Sulky	engl.,
6247	d2e3560591Meyers-1905	Summa summārum	lat.,
6248	d2e3560680Meyers-1905	Summepiskopāt	neulat.,
6249	d2e3561844Meyers-1905	Sumtum	lat.,
6250	d2e3562177Meyers-1905	Sunday	engl.,
6251	d2e3562684Meyers-1905	Sunna	arab.,
6252	d2e3562707Meyers-1905	Sunnâr	arab.,
6253	d2e3562980Meyers-1905	Superb	franz.,
6254	d2e3563082Meyers-1905	Superfizĭes	lat.,
6255	d2e3563102Meyers-1905	Superflŭa non nocent	lat.,
6256	d2e3563286Meyers-1905	Supernumerarĭus	lat.,
6257	d2e3563401Meyers-1905	Supersedĕas	lat.,
6258	d2e3563555Meyers-1905	Suppeditieren	lat.,
6259	d2e3563622Meyers-1905	Suppléant	franz.,
6260	d2e3563805Meyers-1905	Support	franz.,
6261	d2e3564042Meyers-1905	Supremāt	lat.,
6262	d2e3564321Meyers-1905	Surcot	franz.,
6263	d2e3564440Meyers-1905	Surf	engl.,
6264	d2e3564603Meyers-1905	Surmulet	franz.,
6265	d2e3564654Meyers-1905	Surplus	franz.,
6266	d2e3564867Meyers-1905	Sursis à l'exécution	franz.,
6267	d2e3564947Meyers-1905	Surtaxe	franz.,
6268	d2e3564967Meyers-1905	Surtout	franz.,
6269	d2e3565087Meyers-1905	Susa [1]	hebr.,
6270	d2e3565207Meyers-1905	Susandschird	arab.,
6271	d2e3565548Meyers-1905	Suspensorĭum	lat.,
6272	d2e3567718Meyers-1905	Svegliāto	ital.,
6273	d2e3568232Meyers-1905	Swamp Fever	engl.,
6274	d2e3568263Meyers-1905	Swamps	engl.,
6275	d2e3568310Meyers-1905	Swan-down	engl.,
6276	d2e3568413Meyers-1905	Swanskin	engl.,
6277	d2e3568481Meyers-1905	Swastĭka	sanskr.,
6278	d2e3568572Meyers-1905	Sweater [1]	engl.,
6279	d2e3568762Meyers-1905	Sweepstake	engl.,
6280	d2e3569481Meyers-1905	Swine plague	engl.,
6281	d2e3569576Meyers-1905	Switchback	engl.,
6282	d2e3569677Meyers-1905	Swod Sakónow	russ.,
6283	d2e3570291Meyers-1905	Sykophánten	griech.,
6284	d2e3570421Meyers-1905	Syllépsis	griech.,
6285	d2e3570967Meyers-1905	Symbōl	griech.,
6286	d2e3571635Meyers-1905	Symmíkta	griech.,
6287	d2e3571818Meyers-1905	Sympathīe	griech.,
6288	d2e3571991Meyers-1905	Symphonīe	griech.,
6289	d2e3572318Meyers-1905	Symplŏke	griech.,
6290	d2e3572526Meyers-1905	Synagōge	griech.,
6291	d2e3572590Meyers-1905	Synalöphe	griech.,
6292	d2e3572676Meyers-1905	Synanthae	griech.,
6293	d2e3572997Meyers-1905	Synchroniseur	franz.,
6294	d2e3573014Meyers-1905	Synchronismus	griech.,
6295	d2e3573253Meyers-1905	Synedrĭon	griech.,
6296	d2e3573283Meyers-1905	Synekdŏche	griech.,
6297	d2e3573604Meyers-1905	Synkarp	griech.,
6298	d2e3573704Meyers-1905	Synkratīe	griech.,
6299	d2e3573983Meyers-1905	Synökīe	griech.,
6300	d2e3574441Meyers-1905	Syphĭlis	griech.,
6301	d2e3576219Meyers-1905	Systēm	griech.,
6302	d2e3576297Meyers-1905	Systŏle	griech.,
6303	d2e3576594Meyers-1905	Szállás	magyar.,
6304	d2e3577421Meyers-1905	Széksó	ungar.,
6305	d2e3577578Meyers-1905	Szent	ungar.,
6306	d2e1221653Meyers-1905	Gâchis	franz.,
6307	d2e3579949Meyers-1905	Tabatière	franz.,
6308	d2e3580238Meyers-1905	Tabérne	lat.,
6309	d2e3580338Meyers-1905	Tableau	franz.,
6310	d2e3580392Meyers-1905	Table de marbre	franz.,
6311	d2e3580407Meyers-1905	Table d'hôte	franz.,
6312	d2e3580457Meyers-1905	Tablīnum	lat.,
6313	d2e3580491Meyers-1905	Taboleira	portug.,
6314	d2e3580506Meyers-1905	Tabor [1]	türk.,
6315	d2e3580523Meyers-1905	Tabor [2]	slaw.,
6316	d2e3580871Meyers-1905	Tabula vitrĕa	lat.,
6317	d2e3581059Meyers-1905	Tācet	lat.,
6318	d2e3581171Meyers-1905	Tachograph	griech.,
6319	d2e3581185Meyers-1905	Tachomēter	griech.,
6320	d2e3581375Meyers-1905	Tachymetrie	griech.,
6321	d2e3584778Meyers-1905	Taille	franz.,
6322	d2e3584807Meyers-1905	Taille-douce	franz.,
6323	d2e3584839Meyers-1905	Tailleur	franz.,
6324	d2e3584853Meyers-1905	Taillon	franz.,
6325	d2e3585863Meyers-1905	Takssîm	arab.,
6326	d2e3587786Meyers-1905	Talith	hebr.,
6327	d2e3588542Meyers-1905	Talon	franz.,
6328	d2e3588740Meyers-1905	Talus [2]	franz.,
6329	d2e3589349Meyers-1905	Tambour	franz.,
6330	d2e3589727Meyers-1905	Tamis	franz.,
6331	d2e3589972Meyers-1905	Tampon	franz.,
6332	d2e3590658Meyers-1905	Tandem	engl.,
6333	d2e3591133Meyers-1905	Tangente	lat.,
6334	d2e3591822Meyers-1905	Tanks	engl.,
6335	d2e3591928Meyers-1905	Tanna [1]	hebr.,
6336	d2e3593125Meyers-1905	Tante	franz.,
6337	d2e3593168Meyers-1905	Tantieme	franz.,
6338	d2e3593297Meyers-1905	Tanya	ungar.,
6339	d2e3593949Meyers-1905	Tape	engl.,
6340	d2e3594678Meyers-1905	Tapotement	franz.,
6341	d2e3594745Meyers-1905	Tapperij	holländ.,
6342	d2e3594956Meyers-1905	Tara [1]	ital.,
6343	d2e3596350Meyers-1905	Targum	chald.,
6344	d2e3597120Meyers-1905	Tarots	franz.,
6345	d2e3597158Meyers-1905	Tarpawlings	engl.,
6346	d2e3597633Meyers-1905	Tartaglia [1]	ital.,
6347	d2e3605546Meyers-1905	Taxe	franz.,
6348	d2e3606305Meyers-1905	Tea-gown	engl.,
6349	d2e3606346Meyers-1905	Teams	engl.,
6350	d2e3606380Meyers-1905	Tearing goods	engl.,
6351	d2e3606966Meyers-1905	Technologie	griech.,
6352	d2e3608243Meyers-1905	Teetotalismus	engl.,
6353	d2e3608345Meyers-1905	Tefillin	hebr.,
6354	d2e3608383Meyers-1905	Tefsîr	arab.,
6355	d2e3608723Meyers-1905	Tegumént	lat.,
6356	d2e3610395Meyers-1905	Teint	franz.,
6357	d2e3611268Meyers-1905	Telegonīe	griech.,
6358	d2e3611388Meyers-1905	Telegraph	griech.,
6359	d2e3612893Meyers-1905	Telemēter	griech.,
6360	d2e3613076Meyers-1905	Telepathīe	griech.,
6361	d2e3613397Meyers-1905	Teleskōp	griech.,
6362	d2e3613465Meyers-1905	Telesphŏros	griech.,
6363	d2e3613580Meyers-1905	Teleutosporen	griech.,
6364	d2e3613936Meyers-1905	Telle-quelle	franz.,
6365	d2e3614830Meyers-1905	Telpherage	griech.-engl.,
6366	d2e3614864Meyers-1905	Tel-quel	franz.,
6367	d2e3615295Meyers-1905	Temettu	arab.,
6368	d2e3616531Meyers-1905	Tempo [1]	ital.,
6369	d2e3616778Meyers-1905	Tempus	lat.,
6370	d2e3616813Meyers-1905	Tempus continŭum	lat.,
6371	d2e3616856Meyers-1905	Tempus utĭle	lat.,
6372	d2e3616960Meyers-1905	Tenaille	franz.,
6373	d2e3617020Meyers-1905	Tenant	engl.,
6374	d2e3617317Meyers-1905	Tendre	franz.,
6375	d2e3617335Meyers-1905	Tendrons	franz.,
6376	d2e3617387Meyers-1905	Tenĕbrae	lat.,
6377	d2e3618426Meyers-1905	Tenorīno	ital.,
6378	d2e3618745Meyers-1905	Tenue	franz.,
6379	d2e3618828Meyers-1905	Tenūto	ital.,
6380	d2e3619707Meyers-1905	Tercerōnes	span.,
6381	d2e3620339Meyers-1905	Tergiversatio	lat.,
6382	d2e3621967Meyers-1905	Terrain	franz.,
6383	d2e3622352Meyers-1905	Terra rossa	ital.,
6384	d2e3622558Meyers-1905	Terreur	franz.,
6385	d2e3623090Meyers-1905	Terssâne	türk.,
6386	d2e3623648Meyers-1905	Tertium comparationis	lat.,
6387	d2e3623662Meyers-1905	Tertium non datur	lat.,
6388	d2e3624270Meyers-1905	Tessĕra	lat.,
6389	d2e3624501Meyers-1905	Test [2]	engl.,
6390	d2e3624592Meyers-1905	Testament [1]	lat.,
6391	d2e3625468Meyers-1905	Tête-à-tête	frz.,
6392	d2e3625955Meyers-1905	Tetraëder	griech.,
6393	d2e3626202Meyers-1905	Tetragynus	griech.,
6394	d2e3626533Meyers-1905	Tetrandrus	griech.,
6395	d2e3629012Meyers-1905	Textus receptus	lat.,
6396	d2e3629534Meyers-1905	Thalamifloren	griech.-lat.,
6397	d2e3629784Meyers-1905	Thaleia	griech.,
6398	d2e3630120Meyers-1905	Thallus	griech.,
6399	d2e3630146Meyers-1905	Thalpotasimeter	griech.,
6400	d2e3630548Meyers-1905	Thanksgiving-day	engl.,
6401	d2e3630930Meyers-1905	Thaumas	griech.,
6402	d2e3631158Meyers-1905	Theanthrŏpos	griech.,
6403	d2e3632091Meyers-1905	Theca	lat.,
6404	d2e3632174Meyers-1905	Thé dansant	franz.,
6405	d2e3632540Meyers-1905	Theke	griech.,
6406	d2e3633274Meyers-1905	Theodicee	griech.,
6407	d2e3633403Meyers-1905	Theodor	griech.,
6408	d2e3634667Meyers-1905	Theotókos	griech.,
6409	d2e3634768Meyers-1905	Therapeut	griech.,
6410	d2e3634789Meyers-1905	Therapeuten	griech.,
6411	d2e3634824Meyers-1905	Therapīe	griech.,
6412	d2e3635622Meyers-1905	Thermochrōse	griech.,
6413	d2e3635824Meyers-1905	Thermohypsometer	griech.,
6414	d2e3636003Meyers-1905	Thermometer	griech.,
6415	d2e3636218Meyers-1905	Thermomètre automoteur	franz.,
6416	d2e3636490Meyers-1905	Thermostāt	griech.,
6417	d2e3636758Meyers-1905	Thesaurus	griech.,
6418	d2e3639642Meyers-1905	Tholos	griech.,
6419	d2e3641149Meyers-1905	Thora	hebr.,
6420	d2e3641231Meyers-1905	Thorakomēter	griech.,
6421	d2e3641289Meyers-1905	Thoraxen entonnoir	franz.,
6422	d2e3644771Meyers-1905	Thursday [1]	engl.,
6423	d2e3645007Meyers-1905	Thyllen	griech.,
6424	d2e3646748Meyers-1905	Tick-fever	engl.,
6425	d2e3646877Meyers-1905	Tide predictor	engl.,
6426	d2e3646933Meyers-1905	Tidscharet	türk.,
6427	d2e3648419Meyers-1905	Tiënschan	chines.,
6428	d2e3650263Meyers-1905	Tierra firma	span.,
6429	d2e3650347Meyers-1905	Tiers-argent	franz.,
6430	d2e3650470Meyers-1905	Tiers-état	franz.,
6431	d2e3650507Meyers-1905	Tiers-parti	franz.,
6432	d2e3651375Meyers-1905	Tigre [1]	franz.,
6433	d2e3651544Meyers-1905	Tihamā	arab.,
6434	d2e3651777Meyers-1905	Tilbury	engl.,
6435	d2e3652592Meyers-1905	Timbale	franz.,
6436	d2e3652744Meyers-1905	Time is money	engl.,
6437	d2e3652778Meyers-1905	Times	engl.,
6438	d2e3654261Meyers-1905	Tintagel	engl.,
6439	d2e3654821Meyers-1905	Tinto	span.,
6440	d2e3655421Meyers-1905	Tirailleure	franz.,
6441	d2e3655589Meyers-1905	Tires	engl.,
6442	d2e3658014Meyers-1905	Tithes	engl.,
6443	d2e3658115Meyers-1905	Titĭo	lat.,
6444	d2e3658207Meyers-1905	Titre	franz.,
6445	d2e3658321Meyers-1905	Titŭlo lucratīvo	lat.,
6446	d2e3659108Meyers-1905	Tmēsis	griech.,
6447	d2e3659164Meyers-1905	Toast	engl.,
6448	d2e3659306Meyers-1905	To be or not to be	engl.,
6449	d2e3659780Meyers-1905	Toccāta	ital.,
6450	d2e3659814Meyers-1905	Toccāto	ital.,
6451	d2e3661280Meyers-1905	Tohu wabōhu	hebr.,
6452	d2e3661328Meyers-1905	Toilette	franz.,
6453	d2e3661648Meyers-1905	Tōken	engl.,
6454	d2e3662195Meyers-1905	Tolerāri potest	lat.,
6455	d2e272829Meyers-1905	Bandage	franz.,
6456	d2e3665876Meyers-1905	Tonneau [1]	franz.,
6457	d2e3666623Meyers-1905	Tōnus	lat.,
6458	d2e3667221Meyers-1905	Top	engl.,
6459	d2e3668210Meyers-1905	Topograph	griech.,
6460	d2e3668350Meyers-1905	Toponomástik	griech.,
6461	d2e3668613Meyers-1905	Toque [1]	franz.,
6462	d2e3668627Meyers-1905	Toque [2]	franz.,
6463	d2e3669044Meyers-1905	Torēros	span.,
6464	d2e3669061Meyers-1905	Torentik	griech.,
6465	d2e3670130Meyers-1905	Török	magyar.,
6466	d2e3670836Meyers-1905	Tórpor	lat.,
6467	d2e3671110Meyers-1905	Torrénten	ital.,
6468	d2e3671414Meyers-1905	Torsiōn	lat.,
6469	d2e3671554Meyers-1905	Torso	ital.,
6470	d2e3671645Meyers-1905	Tort	franz.,
6471	d2e3671869Meyers-1905	Tortūr	lat.,
6472	d2e3672004Meyers-1905	Tory und Whig	engl.,
6473	d2e3675144Meyers-1905	Touch	engl.,
6474	d2e3675162Meyers-1905	Touchant	franz.,
6475	d2e3675216Meyers-1905	Toujoursen vedette	franz.,
6476	d2e3675233Meyers-1905	Toujours perdrix	franz.,
6477	d2e3675485Meyers-1905	Toupet	franz.,
6478	d2e3675516Meyers-1905	Tour	franz.,
6479	d2e3675553Meyers-1905	Tourbillon	franz.,
6480	d2e3675924Meyers-1905	Tournedos	franz.,
6481	d2e3675941Meyers-1905	Tournée	franz.,
6482	d2e3676042Meyers-1905	Tourniquet	franz.,
6483	d2e3676075Meyers-1905	Tournois	franz.,
6484	d2e3676119Meyers-1905	Tournüre	franz.,
6485	d2e3676151Meyers-1905	Tourons	franz.,
6486	d2e3676349Meyers-1905	Tout comme chez nous	franz.,
6487	d2e3676442Meyers-1905	Tow	engl.,
6488	d2e3676484Meyers-1905	Tower	engl.,
6489	d2e3676634Meyers-1905	Town	engl.,
6490	d2e3676748Meyers-1905	Township [2]	engl.,
6491	d2e3677310Meyers-1905	Tracé	franz.,
6492	d2e3678131Meyers-1905	Tracieren	franz.,
6493	d2e3678185Meyers-1905	Tractus cantus	lat.,
6494	d2e3678199Meyers-1905	Trade	engl.,
6495	d2e3678223Meyers-1905	Traders	engl.,
6496	d2e3678282Meyers-1905	Trades Unions	engl.,
6497	d2e3679256Meyers-1905	Tragödĭe	griech.,
6498	d2e3679480Meyers-1905	Traille	franz.,
6499	d2e3679500Meyers-1905	Train [1]	franz.,
6500	d2e3679676Meyers-1905	Traité	franz.,
6501	d2e3679694Meyers-1905	Traiteur	franz.,
6502	d2e3680184Meyers-1905	Tralje	holl.,
6503	d2e3680448Meyers-1905	Trampoline	ital.,
6504	d2e3680506Meyers-1905	Tramway	engl.,
6505	d2e3680546Meyers-1905	Trance	engl.,
6506	d2e3680563Meyers-1905	Trancheen	franz.,
6507	d2e3680580Meyers-1905	Tranchen	franz.,
6508	d2e3680563Meyers-1905	Trancheen	franz.,
6509	d2e3681042Meyers-1905	Tranquillo	ital.,
6510	d2e3681077Meyers-1905	Transactions	engl.,
6511	d2e3681325Meyers-1905	Transĕunt	lat.,
6512	d2e3681408Meyers-1905	Transformation	lat.,
6513	d2e3682162Meyers-1905	Transmitter	engl.,
6514	d2e3682779Meyers-1905	Transsubstantiation	neulat.,
6515	d2e3683275Meyers-1905	Trap	engl.,
6516	d2e3683658Meyers-1905	Trappers	engl.,
6517	d2e3685972Meyers-1905	Traveller	engl.,
6518	d2e3686054Meyers-1905	Traverse	franz.,
6519	d2e3686144Meyers-1905	Traversieren	franz.,
6520	d2e3686234Meyers-1905	Trawl	engl.,
6521	d2e3686322Meyers-1905	Treasure	engl.,
6522	d2e3686358Meyers-1905	Treasury Bills	engl.,
6523	d2e3686375Meyers-1905	Treaty ports	engl.,
6524	d2e3686756Meyers-1905	Treckschuiten	holländ.,
6525	d2e3686977Meyers-1905	Trèfle	franz.,
6526	d2e3687647Meyers-1905	Treille	franz.,
6527	d2e3688229Meyers-1905	Trēmors	lat.-engl.,
6528	d2e3688680Meyers-1905	Trente-et-quarante	franz.,
6529	d2e3688738Meyers-1905	Trente-un	franz.,
6530	d2e3689472Meyers-1905	Trésor	franz.,
6531	d2e272829Meyers-1905	Bandage	franz.,
6532	d2e3690517Meyers-1905	Trial	engl.,
6533	d2e3690565Meyers-1905	Trial-stakes	engl.,
6534	d2e3690613Meyers-1905	Triangel [2]	lat.,
6535	d2e3691594Meyers-1905	Tribulieren	lat.,
6536	d2e3691723Meyers-1905	Tribüne	franz.,
6537	d2e3692446Meyers-1905	Trichogyn	griech.,
6538	d2e3693067Meyers-1905	Tricycle	engl.,
6539	d2e3693101Meyers-1905	Tridens	lat.,
6540	d2e3694224Meyers-1905	Trieur	franz.,
6541	d2e3694295Meyers-1905	Trifles	engl.,
6542	d2e3694597Meyers-1905	Triglaw	slaw.,
6543	d2e3694641Meyers-1905	Triglyph	griech.,
6544	d2e3694922Meyers-1905	Trigonometrie	griech.,
6545	d2e3695180Meyers-1905	Trigynus	griech.,
6546	d2e3695974Meyers-1905	Trimĕter	griech.,
6547	d2e3696247Meyers-1905	Trimmer	engl.,
6548	d2e3696264Meyers-1905	Trimonözīe	griech.,
6549	d2e3697275Meyers-1905	Trioecus	griech.,
6550	d2e3697588Meyers-1905	Triözīe	griech.,
6551	d2e3697655Meyers-1905	Tripe de roche	franz.,
6552	d2e3698672Meyers-1905	Tripotage	franz.,
6553	d2e3699139Meyers-1905	Trishagĭon	griech.,
6554	d2e3699399Meyers-1905	Tristēza	span.,
6555	d2e3700469Meyers-1905	Trochäus	griech.,
6556	d2e3701704Meyers-1905	Troglodyten	griech.,
6557	d2e3702465Meyers-1905	Trolley	engl.,
6558	d2e3703974Meyers-1905	Tropen	griech.,
6559	d2e3705146Meyers-1905	Tropus	lat.,
6560	d2e3705169Meyers-1905	Troquieren	franz.,
6561	d2e3705460Meyers-1905	Trottoir	franz.,
6562	d2e3705583Meyers-1905	Troupier	franz.,
6563	d2e3705597Meyers-1905	Trousseau	franz.,
6564	d2e3707012Meyers-1905	Trumeau	franz.,
6565	d2e3707226Meyers-1905	Trunk-Eisenbahnen	engl.,
6566	d2e3707806Meyers-1905	Truss	engl.,
6567	d2e3707821Meyers-1905	Trust	engl.,
6568	d2e3707917Meyers-1905	Trustee	engl.,
6569	d2e3707935Meyers-1905	Truth	engl.,
6570	d2e3708685Meyers-1905	Tschadyr	pers.,
6571	d2e3713993Meyers-1905	T sincipital	franz.,
6572	d2e3714704Meyers-1905	Tub	engl.,
6573	d2e3714724Meyers-1905	Tuba [1]	lat.,
6574	d2e3714807Meyers-1905	Tubage	franz.,
6575	d2e3714907Meyers-1905	Tube Darcy	franz.,
6576	d2e3715546Meyers-1905	Tubŭlus	lat.,
6577	d2e3716229Meyers-1905	Tuesday	engl.,
6578	d2e3717587Meyers-1905	Tulumbadschi	türk.,
6579	d2e3717919Meyers-1905	Tummler	niederd.,
6580	d2e3719171Meyers-1905	Tunnel	engl.,
6581	d2e3719973Meyers-1905	Turbae	lat.,
6582	d2e3720575Meyers-1905	Turf	engl.,
6583	d2e3723561Meyers-1905	Turlupin	franz.,
6584	d2e3723665Meyers-1905	Turma	lat.,
6585	d2e3725213Meyers-1905	Turn-out	engl.,
6586	d2e3725228Meyers-1905	Turnpike	engl.,
6587	d2e3725560Meyers-1905	Turquoises	franz.,
6588	d2e3725804Meyers-1905	Turtle	engl.,
6589	d2e3726733Meyers-1905	Tutti	ital.,
6590	d2e3726754Meyers-1905	Tutti frutti	ital.,
6591	d2e3727192Meyers-1905	Tweeds	engl.,
6592	d2e3727899Meyers-1905	Tympanītes	griech.,
6593	d2e3728216Meyers-1905	Typen	griech.,
6594	d2e3728774Meyers-1905	Typik	griech.,
6595	d2e3728970Meyers-1905	Typus	griech.,
6596	d2e3655589Meyers-1905	Tires	engl.,
6597	d2e3735957Meyers-1905	Uitlanders	holländ.,
6598	d2e3737083Meyers-1905	Ulema	arab.,
6599	d2e3737358Meyers-1905	Uliassutai	mongol.,
6600	d2e3738390Meyers-1905	Ulster [1]	engl.,
6601	d2e3738494Meyers-1905	Ultima Thule	lat.,
6602	d2e3739150Meyers-1905	Umbella	lat.,
6603	d2e3741607Meyers-1905	Undergraduate	engl.,
6604	d2e3741929Meyers-1905	Unfair competition	engl.,
6605	d2e3745839Meyers-1905	Unit	engl.,
6606	d2e3745984Meyers-1905	United Irish League	engl.,
6607	d2e3746038Meyers-1905	United States	engl.,
6608	d2e3746693Meyers-1905	Universitas personārum	lat.,
6609	d2e3746707Meyers-1905	Universitäten	lat.,
6610	d2e3747248Meyers-1905	University-extension	engl.,
6611	d2e3752656Meyers-1905	Upper Green Sand	engl.,
6612	d2e3752687Meyers-1905	Upperten thousand	engl.,
6613	d2e3753433Meyers-1905	Urämīe	griech.,
6614	d2e3753697Meyers-1905	Uranĭa	griech.,
6615	d2e3755119Meyers-1905	Urf	arab.,
6616	d2e3756142Meyers-1905	Urim und Tummim	hebr.,
6617	d2e3757065Meyers-1905	Urnen	lat.,
6618	d2e3757715Meyers-1905	Ursa	lat.,
6619	d2e3759761Meyers-1905	Usance	franz.,
6620	d2e3759886Meyers-1905	Uschebti	altägypt.,
6621	d2e3760771Meyers-1905	Usta	türk.,
6622	d2e3760788Meyers-1905	Ustaw	russ.,
6623	d2e3761275Meyers-1905	Usūr	lat.,
6624	d2e3761394Meyers-1905	Usus tyrannus	lat.,
6625	d2e3761560Meyers-1905	Ut desint vires, tamen est laudanda voluntas	lat.,
6626	d2e3761841Meyers-1905	Utĭle dulci	lat.,
6627	d2e3761858Meyers-1905	Utĭle tempus	lat.,
6628	d2e3762019Meyers-1905	Uti possidētis	lat.,
6629	d2e3762108Meyers-1905	Ut omnes unum	lat.,
6630	d2e3762122Meyers-1905	Utopĭa	griech.,
6631	d2e3762449Meyers-1905	Urĭusque juris doctor	lat.,
6632	d2e3762811Meyers-1905	Uvŭla	lat.,
6633	d2e3763490Meyers-1905	Va banque	franz.,
6634	d2e3763558Meyers-1905	Vaccīna	lat.,
6635	d2e3763772Meyers-1905	Vache	franz.,
6636	d2e3763997Meyers-1905	Vademēkum	lat.,
6637	d2e3764228Meyers-1905	Vagabondage	franz.,
6638	d2e3764320Meyers-1905	Vagánten	lat.,
6639	d2e3765175Meyers-1905	Val	franz.,
