	EntryID	Headword	Results
1776	d3e40682Brockhaus-1809	Der Koran	Alkoran
1777	d3e41305Brockhaus-1809	Kronion	Jupiter
1778	d3e41319Brockhaus-1809	Kronos	Saturnus
1779	d3e41916Brockhaus-1809	Peter von Laar	Bambochade
1780	d3e41930Brockhaus-1809	Labrador oder Neubritannien	Terreneuve
1781	d3e42026Brockhaus-1809	Lacedämon oder Lakonien	Lykurgus
1782	d3e42177Brockhaus-1809	Lachesis	Parzen
1783	d3e42373Brockhaus-1809	Dalai Lama	China
1784	d3e42518Brockhaus-1809	Landau	Fort Louis
1785	d3e42641Brockhaus-1809	Der Landfriede	Fehde
1786	d3e42659Brockhaus-1809	Landrecy	Fleurus
1787	d3e42764Brockhaus-1809	Laokiun	China
1788	d3e42860Brockhaus-1809	Largo	Adagio
1789	d3e43072Brockhaus-1809	Laura de Sades	Petrarcha
1790	d3e43229Brockhaus-1809	Die Laute	Lyra
1791	d3e43265Brockhaus-1809	Lauterburg	Loutherburg
1792	d3e43462Brockhaus-1809	Die Lazaroni	Neapel
1793	d3e43476Brockhaus-1809	Lazur	Azur
1794	d3e43501Brockhaus-1809	Leander	Hero
1795	d3e43604Brockhaus-1809	Legendre	Jacobiner
1796	d3e43618Brockhaus-1809	Das Lehen	Feudalsystem
1797	d3e44085Brockhaus-1809	Leo der erste	Attila
1798	d3e44178Brockhaus-1809	Leonidas	Lacedämon
1799	d3e44430Brockhaus-1809	Marcus Aemilius Lepidus	Antonius
1800	d3e44669Brockhaus-1809	Die Leyer	Gambe
1801	d3e45180Brockhaus-1809	Livorno	Levante
1802	d3e45363Brockhaus-1809	Friedrich, Freiherr von Logau	Ramler
1803	d3e45432Brockhaus-1809	Loire [2]	Departements von Frankreich
1804	d3e45714Brockhaus-1809	Die Longobarden	Langobarden
1805	d3e45811Brockhaus-1809	Lot	Departements von Frankreich
1806	d3e46032Brockhaus-1809	Louvre	Paris
1807	d3e46072Brockhaus-1809	Loyds	Assecuranz
1808	d3e46086Brockhaus-1809	Inigo von Loyola	Jesuiten
1809	d3e46100Brockhaus-1809	Lozere	Departements von Frankreich
1810	d3e46231Brockhaus-1809	Lucretia	Lucius Junius Brutus
1811	d3e46339Brockhaus-1809	Ludwig der vierzehnte	Gartenkunst
1812	d3e46339Brockhaus-1809	Ludwig der vierzehnte	Elsaß
1813	d3e46339Brockhaus-1809	Ludwig der vierzehnte	Fronde
1814	d3e46339Brockhaus-1809	Ludwig der vierzehnte	Colbert
1815	d3e46339Brockhaus-1809	Ludwig der vierzehnte	Ryswicksche Clausel
1816	d3e46339Brockhaus-1809	Ludwig der vierzehnte	Spanischer Successionskrieg
1817	d3e46681Brockhaus-1809	Ludwig der funfzehnte	Aachner Friede
1818	d3e46681Brockhaus-1809	Ludwig der funfzehnte	Pompadour
1819	d3e46681Brockhaus-1809	Ludwig der funfzehnte	Choiseul
1820	d3e46681Brockhaus-1809	Ludwig der funfzehnte	Jesuiten
1821	d3e47009Brockhaus-1809	Der Luftball	Aërostat
1822	d3e47813Brockhaus-1809	Macartney	China
1823	d3e48340Brockhaus-1809	Die Mährischen Brüder	Herrnhuter
1824	d3e48354Brockhaus-1809	Die Mänade	Bacchante
1825	d3e48715Brockhaus-1809	Der Magnet	Compaß
1826	d3e49278Brockhaus-1809	Mahomed	Muhamed
1827	d3e49492Brockhaus-1809	Main und Loire	Departements von Frankreich
1828	d3e49787Brockhaus-1809	Die Mainzer Clubisten	Club
1829	d3e49915Brockhaus-1809	Der Maire	London
1830	d3e50239Brockhaus-1809	Die Malorossen	Kosaken
1831	d3e50292Brockhaus-1809	Die Maltheserritter	Johanniterritter
1832	d3e50350Brockhaus-1809	Manche	Departements von Frankreich
1833	d3e50364Brockhaus-1809	Der Mandarin	China
1834	d3e51008Brockhaus-1809	Die Manipulation	Magnetismus
1835	d3e51063Brockhaus-1809	Mannheim	Iffland
1836	d3e51440Brockhaus-1809	Elisabeth Mara	Händel
1837	d3e51603Brockhaus-1809	Marathon	Miltiades
1838	d3e51618Brockhaus-1809	Die Maratten	Mongolen
1839	d3e52343Brockhaus-1809	Cajus Marius	Marius
1840	d3e52435Brockhaus-1809	Der Herzog von Marlborough	Eugen
1841	d3e52632Brockhaus-1809	Marne	Departements von Frankreich
1842	d3e52646Brockhaus-1809	Obere Marne	Departements von Frankreich
1843	d3e52660Brockhaus-1809	Marokko	Feß
1844	d3e52772Brockhaus-1809	Das Marschland	Maschland
1845	d3e52786Brockhaus-1809	Marseille	Lyon
1846	d3e52897Brockhaus-1809	Marsyas	Apollo
1847	d3e53249Brockhaus-1809	Die Mathematik	Analysis
1848	d3e53249Brockhaus-1809	Die Mathematik	Algebra
1849	d3e53743Brockhaus-1809	Das Mausoleum	Artemisia
1850	d3e53832Brockhaus-1809	Mayenne	Departements von Frankreich
1851	d3e53847Brockhaus-1809	Mayland	Mailand
1852	d3e53861Brockhaus-1809	Julius Mazarini	Mazarini
1853	d3e53942Brockhaus-1809	Mecca	Muhamed
1854	d3e53967Brockhaus-1809	Medea	Jason
1855	d3e54243Brockhaus-1809	Medina	Muhamed
1856	d3e54389Brockhaus-1809	Megära	Furien
1857	d3e54436Brockhaus-1809	Die Meistersänger	Minnesinger
1858	d3e54714Brockhaus-1809	Die Melodie	Harmonie
1859	d3e54896Brockhaus-1809	Moses Mendelssohn	Lavaters
1860	d3e55459Brockhaus-1809	Mesmer	Magnetismus
1861	d3e55690Brockhaus-1809	Meurthe	Departements von Frankreich
1862	d3e55775Brockhaus-1809	Mezzotinto	Kupferstecherkunst
1863	d3e56163Brockhaus-1809	Die Minnesinger	Minstrels
1864	d3e56388Brockhaus-1809	Minotaurus	Labyrinth
1865	d3e56782Brockhaus-1809	Mnemosyne	Musen
1866	d3e56893Brockhaus-1809	Möllen	Eulenspiegel
1867	d3e57229Brockhaus-1809	Der Groß-Mogul	Mongolen
1868	d3e57507Brockhaus-1809	Die Mondsucht	Nachtwandler
1869	d3e57752Brockhaus-1809	George Monk	Cromwell
1870	d3e57766Brockhaus-1809	Das Monochord	Intervall
1871	d3e57766Brockhaus-1809	Das Monochord	Trompeten-Geige
1872	d3e57802Brockhaus-1809	Monodrama	Melodrama
1873	d3e57922Brockhaus-1809	Montblanc	Departements von Frankreich
1874	d3e58017Brockhaus-1809	Montenotte	Millesimo
1875	d3e58031Brockhaus-1809	Monte Santo	Macedonien
1876	d3e58136Brockhaus-1809	Montgolfier	der Aërostat
1877	d3e58206Brockhaus-1809	Mont Terrible	Departements von Frankreich
1878	d3e58281Brockhaus-1809	Die Morisko's	Mauren
1879	d3e58534Brockhaus-1809	Der Kanzler Thomas Morus	Dissenters
1880	d3e58651Brockhaus-1809	Mosel	Departements von Frankreich
1881	d3e58728Brockhaus-1809	Die Moslemim	Muhamedaner
1882	d3e59052Brockhaus-1809	Muhamed	Alkoran
1883	d3e59052Brockhaus-1809	Muhamed	Hedschra
1884	d3e59559Brockhaus-1809	Der Münster	Straßburg
1885	d3e59758Brockhaus-1809	Die Mulatten	Creolen
1886	d3e60298Brockhaus-1809	Schach Nadir	Kulichan
1887	d3e60378Brockhaus-1809	Die Najaden	Nymphen
1888	d3e60450Brockhaus-1809	Nancy	Lothringen
1889	d3e60492Brockhaus-1809	Nantes	Lyon
1890	d3e60998Brockhaus-1809	Natolien	Levante
1891	d3e61177Brockhaus-1809	Neapel und Sicilien	Calabrien
1892	d3e61372Brockhaus-1809	Die Hauptstadt Neapel	Januarius
1893	d3e61372Brockhaus-1809	Die Hauptstadt Neapel	Banditen
1894	d3e61372Brockhaus-1809	Die Hauptstadt Neapel	Vesuv, Herculanum, Pompeja
1895	d3e61510Brockhaus-1809	Nebucadnezar	Assyrien
1896	d3e61558Brockhaus-1809	Jacob Necker	National-Versammlung
1897	d3e62260Brockhaus-1809	Der heil. Johann Nepomuck	Prag
1898	d3e62308Brockhaus-1809	Neptunus	Neptun
1899	d3e62308Brockhaus-1809	Neptunus	Minerva
1900	d3e62379Brockhaus-1809	Nereus	Oceanus
1901	d3e62804Brockhaus-1809	Die Niederlande	Antwerpen
1902	d3e63581Brockhaus-1809	Nievre	Departements von Frankreich
1903	d3e63710Brockhaus-1809	(Die Grafschaft) Nizza	Seealpen
1904	d3e63792Brockhaus-1809	Die Nonconformisten	Dissenters
1905	d3e63806Brockhaus-1809	Nord	Departements von Frankreich
1906	d3e64315Brockhaus-1809	Norwegen	Dännemark
1907	d3e64458Brockhaus-1809	Le Notre	Gartenkunst
1908	d3e64473Brockhaus-1809	Noverre	Ballet
1909	d3e64764Brockhaus-1809	Die Nymphen	Nereus
1910	d3e65004Brockhaus-1809	Die Oboe	Hoboe
1911	d3e65128Brockhaus-1809	Octavius	Augustus
1912	d3e65156Brockhaus-1809	Oda	Janitscharen
1913	d3e65170Brockhaus-1809	Die Ode	lyrische Poesie
1914	d3e65242Brockhaus-1809	Odin	Wodan
1915	d3e65291Brockhaus-1809	Die Odyssee	Homer
1916	d3e65397Brockhaus-1809	Das Haus Oestreich	Gallizien
1917	d3e65870Brockhaus-1809	Oise	Departements von Frankreich
1918	d3e66182Brockhaus-1809	Die Oper	Gluck
1919	d3e66182Brockhaus-1809	Die Oper	Alceste
1920	d3e66462Brockhaus-1809	Die Optik	Mathematik
1921	d3e66683Brockhaus-1809	Der Orcus	Unterreich
1922	d3e66932Brockhaus-1809	Die Oreaden	Nymphen
1923	d3e67469Brockhaus-1809	Orne	Departements von Frankreich
1924	d3e67575Brockhaus-1809	Osiris	Isis
1925	d3e67604Brockhaus-1809	Das Hochstift Osnabrück	Möser
1926	d3e67853Brockhaus-1809	Die Osteologie	Anatomie
1927	d3e67914Brockhaus-1809	Die Ostgothen	Gothen
1928	d3e67928Brockhaus-1809	Ostindien	Tippo Saib
1929	d3e67928Brockhaus-1809	Ostindien	Mongolen
1930	d3e67928Brockhaus-1809	Ostindien	Mongolen
1931	d3e67928Brockhaus-1809	Ostindien	Pagode
1932	d3e67928Brockhaus-1809	Ostindien	Hyder Aly
1933	d3e69389Brockhaus-1809	Die Padoggen	Batocken
1934	d3e69490Brockhaus-1809	Pästum	Neapel
1935	d3e69787Brockhaus-1809	Pallas	Minerva
1936	d3e69836Brockhaus-1809	Pall Mall	Maillebahn
1937	d3e69850Brockhaus-1809	Der Palmenorden	fruchtbringende Gesellschaft
1938	d3e69864Brockhaus-1809	Palmyra	Rudera
1939	d3e69971Brockhaus-1809	Die Pandekten	Corpus Juris
1940	d3e70153Brockhaus-1809	Panisch	Pan
1941	d3e70357Brockhaus-1809	Paphos	Venus
1942	d3e70881Brockhaus-1809	Paraguay	Jesuiten
1943	d3e71001Brockhaus-1809	Der Pardo	Madrit
1944	d3e71472Brockhaus-1809	Pas de Calais	Departements von Frankreich
1945	d3e71906Brockhaus-1809	Die Patanen	Ostindien
1946	d3e71998Brockhaus-1809	Patroklus	Achilles
1947	d3e72245Brockhaus-1809	Das Pedal	Orgel
1948	d3e72276Brockhaus-1809	Pegasus	Perseus
1949	d3e72317Brockhaus-1809	Pegu	Ostindien
1950	d3e72847Brockhaus-1809	Perill	Phalaris
1951	d3e73021Brockhaus-1809	Persepolis	Persien
1952	d3e73038Brockhaus-1809	Perseus	Medusa
1953	d3e73038Brockhaus-1809	Perseus	Helikon
1954	d3e73038Brockhaus-1809	Perseus	Andromeda
1955	d3e73223Brockhaus-1809	Die Persische Monarchie	Kulichan
1956	d3e73223Brockhaus-1809	Die Persische Monarchie	Zigeuner
1957	d3e73908Brockhaus-1809	St. Petersburg	Falconet
1958	d3e74240Brockhaus-1809	Petershof	Petersburg
1959	d3e74442Brockhaus-1809	Das Petrefact	Versteinerungen
1960	d3e75183Brockhaus-1809	Das Philantropin	Basedow
1961	d3e75338Brockhaus-1809	Philipp II	Don Carlos
1962	d3e75579Brockhaus-1809	Die Philippinen	Ostindien
1963	d3e75676Brockhaus-1809	Philippsthal	Hessen
1964	d3e75690Brockhaus-1809	Die Philologie	Humaniora
1965	d3e76597Brockhaus-1809	Das Phlogiston	antiphlogistische
1966	d3e77824Brockhaus-1809	Das Piedestal	Petersburg
1967	d3e78416Brockhaus-1809	Pius	Neapel
1968	d3e79017Brockhaus-1809	Die Plebejer	Patricier
1969	d3e79401Brockhaus-1809	Der Pol	geographische Breite
1970	d3e79649Brockhaus-1809	Der Polyhistor	Polygraph
1971	d3e79664Brockhaus-1809	Polyhymnia	Musen
1972	d3e79791Brockhaus-1809	Polynesien	Australien
1973	d3e79905Brockhaus-1809	Marquis von Pombal	Paraguay
1974	d3e79905Brockhaus-1809	Marquis von Pombal	Jesuiten
1975	d3e80688Brockhaus-1809	Pondichery	Ostindien
1976	d3e81043Brockhaus-1809	Portici	Herculanum
1977	d3e81313Brockhaus-1809	Das Porzellan	Meißner Porzellan-Fabrik
1978	d3e81562Brockhaus-1809	Die Prädicanten	Dominicaner
1979	d3e81576Brockhaus-1809	Das Prädicat	Subject
1980	d3e82025Brockhaus-1809	Die pragmatische Sanction	Aachner Friede
1981	d3e82192Brockhaus-1809	Die Presbyterianer	Dissenters
1982	d3e82355Brockhaus-1809	Das Presto	Adagio
1983	d3e82378Brockhaus-1809	Das Königreich Preußen	Oliva
1984	d3e82856Brockhaus-1809	Der Prior	Mönchswesen
1985	d3e82975Brockhaus-1809	Progne	Tereus
1986	d3e82990Brockhaus-1809	Prometheus	Pandora
1987	d3e83078Brockhaus-1809	Proserpina	Pluto
1988	d3e83154Brockhaus-1809	Der Protector	Cromwell
1989	d3e83221Brockhaus-1809	Die Provenzalen	Troubadours
1990	d3e83448Brockhaus-1809	Das (Schieß-) Pulver	Schwarz
1991	d3e83569Brockhaus-1809	Die Punischen Kriege	Carthago
1992	d3e83607Brockhaus-1809	Die Puritaner	Dissenters
1993	d3e83697Brockhaus-1809	Puy de Dome	Departements von Frankreich
1994	d3e83761Brockhaus-1809	Pylades	Orestes
1995	d3e83842Brockhaus-1809	Untere Pyrenäen	Departements von Frankreich
1996	d3e83856Brockhaus-1809	Obere Pyrenäen	Departements von Frankreich
1997	d3e83870Brockhaus-1809	Ost-Pyrenäen	Departements von Frankreich
1998	d3e83942Brockhaus-1809	Pyrrhus II.	Fabricius
1999	d3e84352Brockhaus-1809	Johann Joachim Quanz	Scarlatti
2000	d3e84497Brockhaus-1809	Die Querflöte	Flöte
2001	d3e84511Brockhaus-1809	Die Halbinsel Quiberon	Puisaye
2002	d3e85931Brockhaus-1809	Das Radiren	Kupferstecherkunst
2003	d3e86306Brockhaus-1809	Franz Rakotzi	Rakotziʼs
2004	d3e86492Brockhaus-1809	Jean Philippe Rameau	Harmonie
2005	d3e86985Brockhaus-1809	Rastadter Congreß	Rastadt
2006	d3e87309Brockhaus-1809	Raucour	Moritz, Graf von Sachsen
2007	d3e87601Brockhaus-1809	Ravenna	Dante
2008	d3e87833Brockhaus-1809	Reassecuranz	Assecuranz
2009	d3e87853Brockhaus-1809	René Antoine Ferchault von Reaumur	Reaumur
2010	d3e88047Brockhaus-1809	Recitativ	Arioso
2011	d3e88134Brockhaus-1809	Rectificiren	Recipienten
2012	d3e88156Brockhaus-1809	Recurs an den Reichstag	Reichs-Hofrath
2013	d3e88187Brockhaus-1809	Rede	Quintilian
2014	d3e88388Brockhaus-1809	Redoute (Tanz)	Maskerade
2015	d3e88482Brockhaus-1809	Reeder	Rheder
2016	d3e89008Brockhaus-1809	Réfugiés	Pariser Bluthochzeit
2017	d3e89043Brockhaus-1809	Regalien	Pfalzgraf
2018	d3e89043Brockhaus-1809	Regalien	Reichs-Hofrath
2019	d3e89043Brockhaus-1809	Regalien	Polizei
2020	d3e90387Brockhaus-1809	Reichsabschied	Reichstag
2021	d3e90401Brockhaus-1809	Reichsarmee	Contingent
2022	d3e90649Brockhaus-1809	Reichsdictatur	Reichstag
2023	d3e90663Brockhaus-1809	Reichsfestungen	Reichsarmee
2024	d3e90692Brockhaus-1809	Reichsgeneralität	Reichsarmee
2025	d3e90706Brockhaus-1809	Reichsgutachten	Reichstag
2026	d3e90829Brockhaus-1809	Reichsmatrikel	Reichsarmee
2027	d3e90917Brockhaus-1809	Reichsschluß	Reichstag
2028	d3e90931Brockhaus-1809	Reichsstädte	Reichstag
2029	d3e90931Brockhaus-1809	Reichsstädte	Patricier
2030	d3e91012Brockhaus-1809	Reichstag	Reichs-Hofrath
2031	d3e91012Brockhaus-1809	Reichstag	Recurs an den Reichstag
2032	d3e91012Brockhaus-1809	Reichstag	Reichs-Hofrath
2033	d3e91243Brockhaus-1809	Reichsvicarien	Reichs-Hofrath
2034	d3e91384Brockhaus-1809	Reichswährung	Währung
2035	d3e91528Brockhaus-1809	Johann Friedrich Reinecke	Reinecke
2036	d3e91900Brockhaus-1809	Religionsfriede	Passauer Vertrag
2037	d3e92060Brockhaus-1809	Religionsgeschichte	Religion
2038	d3e92294Brockhaus-1809	Remonstranten	Arminianer
2039	d3e92308Brockhaus-1809	Remus	Romulus
2040	d3e92462Brockhaus-1809	Renten	Tontinen
2041	d3e92594Brockhaus-1809	Rentiers	Renten
2042	d3e92776Brockhaus-1809	Requiem	Mozart
2043	d3e92847Brockhaus-1809	Reservat geistliches	Religionsfriede
2044	d3e93386Brockhaus-1809	Die Statthalterschaft Reval	Liefland
2045	d3e93438Brockhaus-1809	Revolution von England	Dissenters
2046	d3e93438Brockhaus-1809	Revolution von England	Puritaner
2047	d3e93438Brockhaus-1809	Revolution von England	Cromwell
2048	d3e94059Brockhaus-1809	Revolution von Frankreich	Carrier
2049	d3e94059Brockhaus-1809	Revolution von Frankreich	Mandat
2050	d3e94059Brockhaus-1809	Revolution von Frankreich	Amerika
2051	d3e94875Brockhaus-1809	Französischer Revolutionskrieg	Rastadt
2052	d3e96403Brockhaus-1809	Revolution von Nordamerika	Großbritannien
2053	d3e96433Brockhaus-1809	Revolution von Pohlen	Kosciusko
2054	d3e96433Brockhaus-1809	Revolution von Pohlen	Stanislaus Poniatowsky
2055	d3e96778Brockhaus-1809	Rhadamant	Minos
2056	d3e96804Brockhaus-1809	Rhamnusia	Nemesis
2057	d3e96818Brockhaus-1809	Rhapsodie	Homer
2058	d3e96973Brockhaus-1809	Rheder	Assecuranz
2059	d3e97120Brockhaus-1809	Rhetorik	Redekunst
2060	d3e97176Brockhaus-1809	Rhodus	Johanniterritter
2061	d3e97467Brockhaus-1809	Richelieu	Mazarini
2062	d3e97919Brockhaus-1809	Rimessa	Remesse
2063	d3e97957Brockhaus-1809	Riot	Ostindien
2064	d3e98312Brockhaus-1809	Rittergüter	Ritter
2065	d3e98368Brockhaus-1809	Ritterpferde	Ritter
2066	d3e98387Brockhaus-1809	Ritterschaft	Ritter
2067	d3e98548Brockhaus-1809	Ritterwesen	Ritter
2068	d3e98562Brockhaus-1809	Ritterzeiten	Ritter
2069	d3e98812Brockhaus-1809	Trißotin Röderer	Röderer
2070	d3e99011Brockhaus-1809	Römerzug	Römermonate
2071	d3e99129Brockhaus-1809	Rohillas	Ostindien
2072	d3e99359Brockhaus-1809	Das alte Römische Reich	Romulus
2073	d3e99921Brockhaus-1809	Die Romanesque	Gaillarde
2074	d3e100897Brockhaus-1809	Rouladen	Passagen
2075	d3e101150Brockhaus-1809	Rudolph I.	Fehde
2076	d3e101219Brockhaus-1809	Rügen	Rolandssäulen
2077	d3e101429Brockhaus-1809	Ruppie	Roupie
2078	d3e101443Brockhaus-1809	Russische Horn- oder Jagd-Musik	Jagd-Musik
2079	d3e101471Brockhaus-1809	Rußland	Elisabeth
2080	d3e101471Brockhaus-1809	Rußland	Petersburg
2081	d3e101471Brockhaus-1809	Rußland	Revolution von Pohlen
2082	d3e102301Brockhaus-1809	Ryßel	Rheder
2083	d3e102432Brockhaus-1809	Sabiner-Raub	Romulus
2084	d3e102520Brockhaus-1809	Haus Sachse	Nürnberg
2085	d3e103155Brockhaus-1809	Der Sachsenspiegel	Corpus Juris
2086	d3e103155Brockhaus-1809	Der Sachsenspiegel	Schöppen
2087	d3e103155Brockhaus-1809	Der Sachsenspiegel	Richtsteig
2088	d3e103545Brockhaus-1809	Die Salier	Mars
2089	d3e103545Brockhaus-1809	Die Salier	Wasserprobe
2090	d3e103978Brockhaus-1809	Die Salzspindel	Aräometer
2091	d3e103993Brockhaus-1809	Die Salzwage	Aräometer
2092	d3e104018Brockhaus-1809	Das Sambre- und Maas-Departement	Namur
2093	d3e104036Brockhaus-1809	Sameland	Lappland
2094	d3e104050Brockhaus-1809	Die Samojeden	Rennthier
2095	d3e104269Brockhaus-1809	Die Sandwichs-Inseln	Cook
2096	d3e104506Brockhaus-1809	Sardinien	Savoyen
2097	d3e104558Brockhaus-1809	Sardonyx	Onyx
2098	d3e104572Brockhaus-1809	Sarkophag	Mumien
2099	d3e105018Brockhaus-1809	Der Sauerstoff	dephlogistisirte Luft
2100	d3e105194Brockhaus-1809	Scala	Tonleiter
2101	d3e105208Brockhaus-1809	Scalders	Skalden
2102	d3e105523Brockhaus-1809	Schafhausen	Rheinfall
2103	d3e105562Brockhaus-1809	Die Schalmey	Sackpfeife
2104	d3e105605Brockhaus-1809	Die Schamanen	Fetisch
2105	d3e105605Brockhaus-1809	Die Schamanen	China
2106	d3e105691Brockhaus-1809	Schaubühne	Amphitheater
2107	d3e105724Brockhaus-1809	Das Schauspiel	Gottsched
2108	d3e105724Brockhaus-1809	Das Schauspiel	Johann Carl Wetzel
2109	d3e105724Brockhaus-1809	Das Schauspiel	Oper, Monodrama
2110	d3e106277Brockhaus-1809	Die Schauspielkunst	Iffland
2111	d3e106408Brockhaus-1809	Schechs	Beduinen
2112	d3e106499Brockhaus-1809	Barthelemi Ludwig Joseph Scherer	Figueras
2113	d3e106649Brockhaus-1809	Die Schifffahrt	Rhodus
2114	d3e106720Brockhaus-1809	Schifffahrts-Acte	Navigations-Acte
2115	d3e106745Brockhaus-1809	Schildknappe	Ritterspiele
2116	d3e107074Brockhaus-1809	Schiyten	Muhamedaner
2117	d3e107336Brockhaus-1809	Schleswig	Holstein
2118	d3e107619Brockhaus-1809	Demois. Schmehling	Mara
2119	d3e107820Brockhaus-1809	Die Schöppen	Sachsenspiegel
2120	d3e107820Brockhaus-1809	Die Schöppen	Freiberg
2121	d3e107924Brockhaus-1809	Peter Schoiffer	Buchdruckerkunst
2122	d3e108034Brockhaus-1809	Schotten	Skoten
2123	d3e108048Brockhaus-1809	Schottländer	Skoten
2124	d3e108062Brockhaus-1809	Schottland	Skoten
2125	d3e108062Brockhaus-1809	Schottland	Skoten
2126	d3e108307Brockhaus-1809	Die Schreibekunst	Orthographie
2127	d3e108307Brockhaus-1809	Die Schreibekunst	Sprachlehre
2128	d3e108399Brockhaus-1809	Die Schriftgießerei	Buchdruckerkunst
2129	d3e108536Brockhaus-1809	Schriftsassen	Ritter
2130	d3e108636Brockhaus-1809	Christoph Gottlieb Schröter	Fortepiano
2131	d3e108896Brockhaus-1809	Schwaben	Würtemberg
2132	d3e108996Brockhaus-1809	Schwabenspiegel	Sachsenspiegel
2133	d3e109010Brockhaus-1809	Schwarz	Schießpulver
2134	d3e109087Brockhaus-1809	Schwarzkünstler	Magie
2135	d3e109966Brockhaus-1809	Die Schweiz	Rheinfall
2136	d3e111279Brockhaus-1809	Schwerdtorden	Schweden
2137	d3e111362Brockhaus-1809	Schwerin	Mecklenburg
2138	d3e111391Brockhaus-1809	Schwift	Swift
2139	d3e111528Brockhaus-1809	Scolien	Skolien
2140	d3e111542Brockhaus-1809	Sconto	Rabatt
2141	d3e111598Brockhaus-1809	Scoten	Skoten
2142	d3e111660Brockhaus-1809	Scylla	Sirenen
2143	d3e111838Brockhaus-1809	Das Seculum	Secularisation
2144	d3e112074Brockhaus-1809	Seegesetze	Rhodus
2145	d3e112195Brockhaus-1809	Seeräuber	Algier
2146	d3e112302Brockhaus-1809	Seigern	Saigerhütte
2147	d3e112316Brockhaus-1809	Die Seiks	Ostindien
2148	d3e112316Brockhaus-1809	Die Seiks	Ostindien
2149	d3e112378Brockhaus-1809	Die Seine	Paris
2150	d3e113260Brockhaus-1809	Serapis	Isis
2151	d3e113328Brockhaus-1809	Serhaedkuly	Spahis
2152	d3e113342Brockhaus-1809	Seringapatnam	Tippo Saib
2153	d3e114066Brockhaus-1809	Der Sherif	Emir
2154	d3e114066Brockhaus-1809	Der Sherif	Jury
2155	d3e114126Brockhaus-1809	Siam	Ostindien
2156	d3e114126Brockhaus-1809	Siam	Talapoinen
2157	d3e114442Brockhaus-1809	Sicilien	Neapel
2158	d3e114572Brockhaus-1809	Sidon	Phönizier
2159	d3e115234Brockhaus-1809	Siegelerde	Terra sigillata
2160	d3e115293Brockhaus-1809	Sierra Morena	Olavides
2161	d3e115431Brockhaus-1809	Signaturen	Generalbaß
2162	d3e115456Brockhaus-1809	Die Silberflotte	Mexiko
2163	d3e115567Brockhaus-1809	Marquis de Sillery	Gräfin von Genlis
2164	d3e115606Brockhaus-1809	Simphonie	Symphonie
2165	d3e115620Brockhaus-1809	Das Simultäneum	Ryswicker Frieden
2166	d3e115671Brockhaus-1809	Sina	China
2167	d3e115686Brockhaus-1809	Sinfonie	Symphonie
2168	d3e115771Brockhaus-1809	Sipahis	Spahis
2169	d3e115986Brockhaus-1809	Skanderbeg	Scanderbeg
2170	d3e116112Brockhaus-1809	Skoten	Schottland
2171	d3e116163Brockhaus-1809	Slaven	Sclavonien
2172	d3e116235Brockhaus-1809	Slavonien	Sclavonien
2173	d3e116264Brockhaus-1809	Smaragd	Schmaragd
2174	d3e116697Brockhaus-1809	Solfeggiren	Guido Aretinus
2175	d3e116891Brockhaus-1809	Solon	Crösus
2176	d3e116960Brockhaus-1809	Die Solwage	Aräometer
2177	d3e116997Brockhaus-1809	Somme-Departement	Departements von Frankreich
2178	d3e117011Brockhaus-1809	Somnambulismus	Magnetismus
2179	d3e117069Brockhaus-1809	Sonnenwende	Solstitium
2180	d3e117116Brockhaus-1809	Sonniten	Muhamedauer
2181	d3e117221Brockhaus-1809	Sopran	Discant
2182	d3e117498Brockhaus-1809	Sparta	Lacedämon
2183	d3e117714Brockhaus-1809	Spielkarten	Kartenspiel
2184	d3e117757Brockhaus-1809	Das Spießrecht	Standrecht
2185	d3e117795Brockhaus-1809	Spillmagen	Schwerdtmagen
2186	d3e117826Brockhaus-1809	Benedict von Spinoza	Descartes
2187	d3e117826Brockhaus-1809	Benedict von Spinoza	Realismus
2188	d3e118373Brockhaus-1809	Das Stahl-Clavier	Gambe
2189	d3e118528Brockhaus-1809	Stanislaus Leszynski	Sobieski
2190	d3e118863Brockhaus-1809	Stanislaus August	Dissidenten
2191	d3e118863Brockhaus-1809	Stanislaus August	Kosciusko
2192	d3e119333Brockhaus-1809	Die Steganographie	Dechiffrirkunst
2193	d3e119795Brockhaus-1809	Stellionat	Corpus Juris
2194	d3e119854Brockhaus-1809	Die Stenographie	Tachygraphie
2195	d3e120379Brockhaus-1809	Sterndeuterei	Astrologie
2196	d3e120468Brockhaus-1809	Sternkunde	Astronomie
2197	d3e120512Brockhaus-1809	Steuern	Accise
2198	d3e120512Brockhaus-1809	Steuern	Reichs-Cammergericht
2199	d3e120752Brockhaus-1809	Stheno	Gorgonen
2200	d3e120788Brockhaus-1809	Stifte	Mönchswesen
2201	d3e120788Brockhaus-1809	Stifte	Secularisation
2202	d3e120788Brockhaus-1809	Stifte	Pallium
2203	d3e121515Brockhaus-1809	Stoa	Stoiker
2204	d3e122163Brockhaus-1809	Strophe	lyrische Poesie
2205	d3e122467Brockhaus-1809	Stuart	Maria Stuart
2206	d3e122467Brockhaus-1809	Stuart	Schottland
2207	d3e122467Brockhaus-1809	Stuart	Prätendent
2208	d3e122920Brockhaus-1809	Die Schreibart	Kirchenmusik
2209	d3e122920Brockhaus-1809	Die Schreibart	Kammermusik
2210	d3e123172Brockhaus-1809	Substanz	Accidens
