	EntryID	Headword	Results
535	d3e159525Brockhaus-1809	Churfürsten	Otto
536	d3e161187Brockhaus-1809	Das Corpus catholicorum und Corpus evangelicorum	Friedrich
537	d3e161507Brockhaus-1809	Creta	Minos
538	d3e161644Brockhaus-1809	Die Cruzada	Calixtus
539	d3e161780Brockhaus-1809	Cypern	Selim
540	d3e162516Brockhaus-1809	Dessalines	Jacob
541	d3e162715Brockhaus-1809	Deutschland	Maximilian
542	d3e164498Brockhaus-1809	St. Domingo	Jakob
543	d3e167730Brockhaus-1809	Johann Reinhold Forster	Katharina
544	d3e175278Brockhaus-1809	Die Johanniterritter	Paul
545	d3e175418Brockhaus-1809	Die Jongleurs	Ludwigs
546	d3e175445Brockhaus-1809	Joseph der Zweite	Franz
547	d3e175510Brockhaus-1809	Das Jubiläum	Sixtus
548	d3e175556Brockhaus-1809	Die Juden	Joseph
549	d3e177159Brockhaus-1809	Kloster Berge	Otto
550	d3e182050Brockhaus-1809	Marie von Medicis [2]	Heinrich
551	d3e182518Brockhaus-1809	Mesopotamien	Amurad
552	d3e184552Brockhaus-1809	Napoleon	Carl
553	d3e187881Brockhaus-1809	Oestreich	Franz
554	d3e187881Brockhaus-1809	Oestreich	Franz
555	d3e192342Brockhaus-1809	Piccolomini	Pius
556	d3e192961Brockhaus-1809	Pohlen	Miezislav
557	d3e192961Brockhaus-1809	Pohlen	Boleslav
558	d3e192961Brockhaus-1809	Pohlen	Boleslav
559	d3e192961Brockhaus-1809	Pohlen	Boleslav
560	d3e192961Brockhaus-1809	Pohlen	Wenzel
561	d3e192961Brockhaus-1809	Pohlen	Wladislav
562	d3e192961Brockhaus-1809	Pohlen	Wladislav
563	d3e192961Brockhaus-1809	Pohlen	Wladislav
564	d3e192961Brockhaus-1809	Pohlen	Wladislav
565	d3e192961Brockhaus-1809	Pohlen	Casimir
566	d3e192961Brockhaus-1809	Pohlen	Sigismund
567	d3e192961Brockhaus-1809	Pohlen	Wladislav
568	d3e192961Brockhaus-1809	Pohlen	Johann
569	d3e192961Brockhaus-1809	Pohlen	August
570	d3e192961Brockhaus-1809	Pohlen	August
571	d3e193903Brockhaus-1809	Portugall	Alphons
572	d3e193903Brockhaus-1809	Portugall	Philipp
573	d3e193903Brockhaus-1809	Portugall	Johann
574	d3e193903Brockhaus-1809	Portugall	Josephs
575	d3e196598Brockhaus-1809	Richard I.	Heinrich
576	d3e198976Brockhaus-1809	Spanien	Carl
577	d3e199091Brockhaus-1809	Der spanische Successions-(Erbfolge-) Krieg	Carl
578	d3e200770Brockhaus-1809	Das Grosherzogthum Toscana	Cosmus
579	d3e200770Brockhaus-1809	Das Grosherzogthum Toscana	Franz
580	d3e201354Brockhaus-1809	Die Türkei	Orthan
581	d3e201354Brockhaus-1809	Die Türkei	Murad
582	d3e201354Brockhaus-1809	Die Türkei	Bajazet
583	d3e201354Brockhaus-1809	Die Türkei	Murad
584	d3e201354Brockhaus-1809	Die Türkei	Mohamed
585	d3e201354Brockhaus-1809	Die Türkei	Selim
586	d3e201354Brockhaus-1809	Die Türkei	Soliman
587	d3e201354Brockhaus-1809	Die Türkei	Osman
588	d3e201354Brockhaus-1809	Die Türkei	Murad
589	d3e201354Brockhaus-1809	Die Türkei	Muhamed
590	d3e201354Brockhaus-1809	Die Türkei	Mustapha
591	d3e201354Brockhaus-1809	Die Türkei	Achmet
592	d3e201354Brockhaus-1809	Die Türkei	Selim
593	d3e201354Brockhaus-1809	Die Türkei	Selim
594	d3e201354Brockhaus-1809	Die Türkei	Mustapha
595	d3e201920Brockhaus-1809	Ungarn	Stephan
